 pp_0000               6.5500000000E+04      1.2550000000E+05      1                     2.469212E+00
 pp_0001               5.5500000000E+04      1.1550000000E+05      1                     1.790808E+00
 pp_0002               6.5500000000E+04      1.1550000000E+05      1                     1.669152E+01
 pp_0003               3.5500000000E+04      1.0550000000E+05      1                     1.539694E+00
 pp_0004               4.5500000000E+04      1.0550000000E+05      1                     4.983947E+00
 pp_0005               5.5500000000E+04      1.0550000000E+05      1                     1.839848E+01
 pp_0006               6.5500000000E+04      1.0550000000E+05      1                     6.825013E-01
 pp_0007               3.5500000000E+04      9.5500000000E+04      1                     7.616343E-01
 pp_0008               4.5500000000E+04      9.5500000000E+04      1                     8.909609E-01
 pp_0009               5.5500000000E+04      9.5500000000E+04      1                     6.717223E-01
 pp_0010               6.5500000000E+04      9.5500000000E+04      1                     9.868068E+00
 pp_0011               3.5500000000E+04      8.5500000000E+04      1                     6.453401E-01
 pp_0012               4.5500000000E+04      8.5500000000E+04      1                     1.787182E+00
 pp_0013               5.5500000000E+04      8.5500000000E+04      1                     2.190397E+01
 pp_0014               6.5500000000E+04      8.5500000000E+04      1                     6.762943E-01
 pp_0015               3.5500000000E+04      7.5500000000E+04      1                     2.092629E+00
 pp_0016               4.5500000000E+04      7.5500000000E+04      1                     9.179113E+00
 pp_0017               5.5500000000E+04      7.5500000000E+04      1                     3.680929E+00
 pp_0018               2.5500000000E+04      6.5500000000E+04      1                     4.437093E+00
 pp_0019               3.5500000000E+04      6.5500000000E+04      1                     7.889621E-01
 pp_0020               4.5500000000E+04      6.5500000000E+04      1                     9.072166E+00
 pp_0021               5.5500000000E+04      6.5500000000E+04      1                     7.166193E+00
 pp_0022               2.5500000000E+04      5.5500000000E+04      1                     2.806039E+00
 pp_0023               3.5500000000E+04      5.5500000000E+04      1                     4.837005E+00
 pp_0024               4.5500000000E+04      5.5500000000E+04      1                     8.067381E-01
 pp_0025               2.5500000000E+04      4.5500000000E+04      1                     1.350889E+00
 pp_0026               3.5500000000E+04      4.5500000000E+04      1                     3.904022E+00
 pp_0027               4.5500000000E+04      4.5500000000E+04      1                     6.276549E+00
 pp_0028               3.5500000000E+04      3.5500000000E+04      1                     6.923485E+00
 pp_0029               4.5500000000E+04      3.5500000000E+04      1                     1.029748E+01
 pp_0030               2.5500000000E+04      2.5500000000E+04      1                     8.676829E-01
 pp_0031               3.5500000000E+04      2.5500000000E+04      1                     2.164938E+00
 pp_0032               1.5500000000E+04      1.5500000000E+04      1                     2.637172E+00
 pp_0033               2.5500000000E+04      1.5500000000E+04      1                     1.881017E+01
 pp_0034               3.5500000000E+04      1.5500000000E+04      1                     2.790252E+00
 pp_0035               5.5000000000E+03      5.5000000000E+03      1                     5.055835E+00
 pp_0036               1.5500000000E+04      5.5000000000E+03      1                     7.495397E+00
