 pp_0000               6.5500000000E+04      1.2550000000E+05      1                    7.878540E+01
 pp_0001               5.5500000000E+04      1.1550000000E+05      1                    1.540249E+02
 pp_0002               6.5500000000E+04      1.1550000000E+05      1                    1.192057E+02
 pp_0003               3.5500000000E+04      1.0550000000E+05      1                    2.809269E+01
 pp_0004               4.5500000000E+04      1.0550000000E+05      1                    1.300435E+02
 pp_0005               5.5500000000E+04      1.0550000000E+05      1                    2.452401E+02
 pp_0006               6.5500000000E+04      1.0550000000E+05      1                    5.855775E+01
 pp_0007               3.5500000000E+04      9.5500000000E+04      1                    1.821477E+02
 pp_0008               4.5500000000E+04      9.5500000000E+04      1                    6.812759E+01
 pp_0009               5.5500000000E+04      9.5500000000E+04      1                    2.429496E+01
 pp_0010               6.5500000000E+04      9.5500000000E+04      1                    1.585886E+02
 pp_0011               3.5500000000E+04      8.5500000000E+04      1                    3.712115E+01
 pp_0012               4.5500000000E+04      8.5500000000E+04      1                    9.246094E+01
 pp_0013               5.5500000000E+04      8.5500000000E+04      1                    8.441281E+01
 pp_0014               6.5500000000E+04      8.5500000000E+04      1                    7.461065E+01
 pp_0015               3.5500000000E+04      7.5500000000E+04      1                    1.833836E+01
 pp_0016               4.5500000000E+04      7.5500000000E+04      1                    3.412231E+02
 pp_0017               5.5500000000E+04      7.5500000000E+04      1                    7.893282E+01
 pp_0018               2.5500000000E+04      6.5500000000E+04      1                    2.738776E+02
 pp_0019               3.5500000000E+04      6.5500000000E+04      1                    2.253989E+01
 pp_0020               4.5500000000E+04      6.5500000000E+04      1                    1.265631E+01
 pp_0021               5.5500000000E+04      6.5500000000E+04      1                    2.440018E+01
 pp_0022               2.5500000000E+04      5.5500000000E+04      1                    1.872737E+02
 pp_0023               3.5500000000E+04      5.5500000000E+04      1                    2.761364E+02
 pp_0024               4.5500000000E+04      5.5500000000E+04      1                    1.478436E+02
 pp_0025               2.5500000000E+04      4.5500000000E+04      1                    7.586231E+01
 pp_0026               3.5500000000E+04      4.5500000000E+04      1                    4.319899E+01
 pp_0027               4.5500000000E+04      4.5500000000E+04      1                    1.100832E+02
 pp_0028               3.5500000000E+04      3.5500000000E+04      1                    5.363877E+02
 pp_0029               4.5500000000E+04      3.5500000000E+04      1                    6.560817E+01
 pp_0030               2.5500000000E+04      2.5500000000E+04      1                    5.561648E+01
 pp_0031               3.5500000000E+04      2.5500000000E+04      1                    1.304308E+02
 pp_0032               1.5500000000E+04      1.5500000000E+04      1                    7.699488E+01
 pp_0033               2.5500000000E+04      1.5500000000E+04      1                    4.058201E+02
 pp_0034               3.5500000000E+04      1.5500000000E+04      1                    4.186944E+02
 pp_0035               5.5000000000E+03      5.5000000000E+03      1                    7.424611E+02
 pp_0036               1.5500000000E+04      5.5000000000E+03      1                    1.181410E+02
