 pp_0000               6.5500000000E+04      1.2550000000E+05      1                     8.068370E+01
 pp_0001               5.5500000000E+04      1.1550000000E+05      1                     1.960563E+02
 pp_0002               6.5500000000E+04      1.1550000000E+05      1                     9.872453E+01
 pp_0003               3.5500000000E+04      1.0550000000E+05      1                     4.067022E+02
 pp_0004               4.5500000000E+04      1.0550000000E+05      1                     2.928684E+02
 pp_0005               5.5500000000E+04      1.0550000000E+05      1                     1.252689E+02
 pp_0006               6.5500000000E+04      1.0550000000E+05      1                     1.260609E+03
 pp_0007               3.5500000000E+04      9.5500000000E+04      1                     1.649542E+02
 pp_0008               4.5500000000E+04      9.5500000000E+04      1                     5.033660E+01
 pp_0009               5.5500000000E+04      9.5500000000E+04      1                     1.331191E+02
 pp_0010               6.5500000000E+04      9.5500000000E+04      1                     6.368427E+01
 pp_0011               3.5500000000E+04      8.5500000000E+04      1                     2.530437E+02
 pp_0012               4.5500000000E+04      8.5500000000E+04      1                     4.796957E+02
 pp_0013               5.5500000000E+04      8.5500000000E+04      1                     8.113334E+01
 pp_0014               6.5500000000E+04      8.5500000000E+04      1                     4.893881E+02
 pp_0015               3.5500000000E+04      7.5500000000E+04      1                     1.263645E+02
 pp_0016               4.5500000000E+04      7.5500000000E+04      1                     3.792791E+02
 pp_0017               5.5500000000E+04      7.5500000000E+04      1                     7.267502E+02
 pp_0018               2.5500000000E+04      6.5500000000E+04      1                     2.458556E+02
 pp_0019               3.5500000000E+04      6.5500000000E+04      1                     2.308635E+02
 pp_0020               4.5500000000E+04      6.5500000000E+04      1                     4.343591E+02
 pp_0021               5.5500000000E+04      6.5500000000E+04      1                     6.021582E+02
 pp_0022               2.5500000000E+04      5.5500000000E+04      1                     4.731107E+02
 pp_0023               3.5500000000E+04      5.5500000000E+04      1                     2.753703E+03
 pp_0024               4.5500000000E+04      5.5500000000E+04      1                     2.487531E+02
 pp_0025               2.5500000000E+04      4.5500000000E+04      1                     1.424066E+02
 pp_0026               3.5500000000E+04      4.5500000000E+04      1                     2.501289E+02
 pp_0027               4.5500000000E+04      4.5500000000E+04      1                     4.684827E+02
 pp_0028               3.5500000000E+04      3.5500000000E+04      1                     4.850581E+01
 pp_0029               4.5500000000E+04      3.5500000000E+04      1                     6.121622E+02
 pp_0030               2.5500000000E+04      2.5500000000E+04      1                     8.626374E+02
 pp_0031               3.5500000000E+04      2.5500000000E+04      1                     5.645579E+02
 pp_0032               1.5500000000E+04      1.5500000000E+04      1                     1.049417E+02
 pp_0033               2.5500000000E+04      1.5500000000E+04      1                     1.290121E+02
 pp_0034               3.5500000000E+04      1.5500000000E+04      1                     3.765267E+02
 pp_0035               5.5000000000E+03      5.5000000000E+03      1                     2.792952E+02
 pp_0036               1.5500000000E+04      5.5000000000E+03      1                     2.970118E+02
