 pp_0000               6.5500000000E+04      1.2550000000E+05      1                    2.313198E+02
 pp_0001               5.5500000000E+04      1.1550000000E+05      1                    1.806076E+02
 pp_0002               6.5500000000E+04      1.1550000000E+05      1                    4.582522E+01
 pp_0003               3.5500000000E+04      1.0550000000E+05      1                    1.615538E+02
 pp_0004               4.5500000000E+04      1.0550000000E+05      1                    3.958938E+01
 pp_0005               5.5500000000E+04      1.0550000000E+05      1                    8.905545E+01
 pp_0006               6.5500000000E+04      1.0550000000E+05      1                    6.487426E+00
 pp_0007               3.5500000000E+04      9.5500000000E+04      1                    1.874041E+02
 pp_0008               4.5500000000E+04      9.5500000000E+04      1                    6.343947E+01
 pp_0009               5.5500000000E+04      9.5500000000E+04      1                    1.022335E+02
 pp_0010               6.5500000000E+04      9.5500000000E+04      1                    7.930988E+01
 pp_0011               3.5500000000E+04      8.5500000000E+04      1                    2.341551E+02
 pp_0012               4.5500000000E+04      8.5500000000E+04      1                    7.020251E+01
 pp_0013               5.5500000000E+04      8.5500000000E+04      1                    3.576837E+01
 pp_0014               6.5500000000E+04      8.5500000000E+04      1                    1.112376E+02
 pp_0015               3.5500000000E+04      7.5500000000E+04      1                    7.551513E+01
 pp_0016               4.5500000000E+04      7.5500000000E+04      1                    5.423216E+02
 pp_0017               5.5500000000E+04      7.5500000000E+04      1                    6.224275E+02
 pp_0018               2.5500000000E+04      6.5500000000E+04      1                    3.157073E+02
 pp_0019               3.5500000000E+04      6.5500000000E+04      1                    7.840608E+01
 pp_0020               4.5500000000E+04      6.5500000000E+04      1                    2.435130E+02
 pp_0021               5.5500000000E+04      6.5500000000E+04      1                    2.847744E+02
 pp_0022               2.5500000000E+04      5.5500000000E+04      1                    9.180946E+01
 pp_0023               3.5500000000E+04      5.5500000000E+04      1                    7.963882E+01
 pp_0024               4.5500000000E+04      5.5500000000E+04      1                    4.365140E+01
 pp_0025               2.5500000000E+04      4.5500000000E+04      1                    3.931407E+01
 pp_0026               3.5500000000E+04      4.5500000000E+04      1                    6.657782E+01
 pp_0027               4.5500000000E+04      4.5500000000E+04      1                    5.323158E+02
 pp_0028               3.5500000000E+04      3.5500000000E+04      1                    1.286541E+02
 pp_0029               4.5500000000E+04      3.5500000000E+04      1                    2.515341E+02
 pp_0030               2.5500000000E+04      2.5500000000E+04      1                    1.988638E+02
 pp_0031               3.5500000000E+04      2.5500000000E+04      1                    4.000741E+01
 pp_0032               1.5500000000E+04      1.5500000000E+04      1                    2.125745E+03
 pp_0033               2.5500000000E+04      1.5500000000E+04      1                    1.521680E+01
 pp_0034               3.5500000000E+04      1.5500000000E+04      1                    4.547614E+02
 pp_0035               5.5000000000E+03      5.5000000000E+03      1                    7.313340E+01
 pp_0036               1.5500000000E+04      5.5000000000E+03      1                    6.664784E+01
