 pp_0000               6.5500000000E+04      1.2550000000E+05      1                    1.156433E+02
 pp_0001               5.5500000000E+04      1.1550000000E+05      1                    2.005845E+02
 pp_0002               6.5500000000E+04      1.1550000000E+05      1                    2.700411E+02
 pp_0003               3.5500000000E+04      1.0550000000E+05      1                    1.435627E+02
 pp_0004               4.5500000000E+04      1.0550000000E+05      1                    1.035890E+02
 pp_0005               5.5500000000E+04      1.0550000000E+05      1                    1.366601E+02
 pp_0006               6.5500000000E+04      1.0550000000E+05      1                    5.335314E+01
 pp_0007               3.5500000000E+04      9.5500000000E+04      1                    3.553576E+02
 pp_0008               4.5500000000E+04      9.5500000000E+04      1                    1.225735E+02
 pp_0009               5.5500000000E+04      9.5500000000E+04      1                    2.365763E+02
 pp_0010               6.5500000000E+04      9.5500000000E+04      1                    9.439110E+01
 pp_0011               3.5500000000E+04      8.5500000000E+04      1                    3.776784E+02
 pp_0012               4.5500000000E+04      8.5500000000E+04      1                    1.282019E+02
 pp_0013               5.5500000000E+04      8.5500000000E+04      1                    1.798109E+02
 pp_0014               6.5500000000E+04      8.5500000000E+04      1                    4.200373E+01
 pp_0015               3.5500000000E+04      7.5500000000E+04      1                    2.095470E+02
 pp_0016               4.5500000000E+04      7.5500000000E+04      1                    5.613376E+01
 pp_0017               5.5500000000E+04      7.5500000000E+04      1                    6.234217E+01
 pp_0018               2.5500000000E+04      6.5500000000E+04      1                    1.376483E+02
 pp_0019               3.5500000000E+04      6.5500000000E+04      1                    2.194340E+02
 pp_0020               4.5500000000E+04      6.5500000000E+04      1                    4.880801E+01
 pp_0021               5.5500000000E+04      6.5500000000E+04      1                    1.063221E+02
 pp_0022               2.5500000000E+04      5.5500000000E+04      1                    3.755450E+01
 pp_0023               3.5500000000E+04      5.5500000000E+04      1                    1.572123E+02
 pp_0024               4.5500000000E+04      5.5500000000E+04      1                    7.241927E+01
 pp_0025               2.5500000000E+04      4.5500000000E+04      1                    1.346407E+02
 pp_0026               3.5500000000E+04      4.5500000000E+04      1                    7.126006E+01
 pp_0027               4.5500000000E+04      4.5500000000E+04      1                    1.874150E+02
 pp_0028               3.5500000000E+04      3.5500000000E+04      1                    1.048466E+02
 pp_0029               4.5500000000E+04      3.5500000000E+04      1                    7.875745E+01
 pp_0030               2.5500000000E+04      2.5500000000E+04      1                    4.636150E+01
 pp_0031               3.5500000000E+04      2.5500000000E+04      1                    7.905415E+01
 pp_0032               1.5500000000E+04      1.5500000000E+04      1                    2.598705E+02
 pp_0033               2.5500000000E+04      1.5500000000E+04      1                    1.437860E+02
 pp_0034               3.5500000000E+04      1.5500000000E+04      1                    2.974737E+02
 pp_0035               5.5000000000E+03      5.5000000000E+03      1                    8.183173E+01
 pp_0036               1.5500000000E+04      5.5000000000E+03      1                    2.673085E+02
