 pp_0000               6.5500000000E+04      1.2550000000E+05      1                      2.403617E+02
 pp_0001               5.5500000000E+04      1.1550000000E+05      1                      3.897656E+01
 pp_0002               6.5500000000E+04      1.1550000000E+05      1                      7.188350E+01
 pp_0003               3.5500000000E+04      1.0550000000E+05      1                      2.238981E+02
 pp_0004               4.5500000000E+04      1.0550000000E+05      1                      5.228365E+02
 pp_0005               5.5500000000E+04      1.0550000000E+05      1                      2.154931E+03
 pp_0006               6.5500000000E+04      1.0550000000E+05      1                      1.690976E+02
 pp_0007               3.5500000000E+04      9.5500000000E+04      1                      5.823987E+01
 pp_0008               4.5500000000E+04      9.5500000000E+04      1                      1.143365E+02
 pp_0009               5.5500000000E+04      9.5500000000E+04      1                      2.182265E+03
 pp_0010               6.5500000000E+04      9.5500000000E+04      1                      3.584464E+02
 pp_0011               3.5500000000E+04      8.5500000000E+04      1                      3.043201E+02
 pp_0012               4.5500000000E+04      8.5500000000E+04      1                      7.756185E+02
 pp_0013               5.5500000000E+04      8.5500000000E+04      1                      5.634532E+01
 pp_0014               6.5500000000E+04      8.5500000000E+04      1                      3.033112E+01
 pp_0015               3.5500000000E+04      7.5500000000E+04      1                      2.318724E+02
 pp_0016               4.5500000000E+04      7.5500000000E+04      1                      3.065458E+03
 pp_0017               5.5500000000E+04      7.5500000000E+04      1                      8.522614E+03
 pp_0018               2.5500000000E+04      6.5500000000E+04      1                      2.314925E+02
 pp_0019               3.5500000000E+04      6.5500000000E+04      1                      3.877245E+02
 pp_0020               4.5500000000E+04      6.5500000000E+04      1                      8.048988E+02
 pp_0021               5.5500000000E+04      6.5500000000E+04      1                      2.851515E+03
 pp_0022               2.5500000000E+04      5.5500000000E+04      1                      4.294399E+01
 pp_0023               3.5500000000E+04      5.5500000000E+04      1                      8.067336E+02
 pp_0024               4.5500000000E+04      5.5500000000E+04      1                      1.061336E+02
 pp_0025               2.5500000000E+04      4.5500000000E+04      1                      9.750172E+01
 pp_0026               3.5500000000E+04      4.5500000000E+04      1                      1.032207E+02
 pp_0027               4.5500000000E+04      4.5500000000E+04      1                      8.194330E+01
 pp_0028               3.5500000000E+04      3.5500000000E+04      1                      8.078099E+01
 pp_0029               4.5500000000E+04      3.5500000000E+04      1                      9.783135E+01
 pp_0030               2.5500000000E+04      2.5500000000E+04      1                      1.868309E+02
 pp_0031               3.5500000000E+04      2.5500000000E+04      1                      1.189171E+02
 pp_0032               1.5500000000E+04      1.5500000000E+04      1                      2.828668E+02
 pp_0033               2.5500000000E+04      1.5500000000E+04      1                      1.039094E+03
 pp_0034               3.5500000000E+04      1.5500000000E+04      1                      2.124007E+02
 pp_0035               5.5000000000E+03      5.5000000000E+03      1                      1.558305E+02
 pp_0036               1.5500000000E+04      5.5000000000E+03      1                      1.356913E+03
