 pp_0000               6.5500000000E+04      1.2550000000E+05      1                     5.888787E+02
 pp_0001               5.5500000000E+04      1.1550000000E+05      1                     9.515400E+01
 pp_0002               6.5500000000E+04      1.1550000000E+05      1                     5.598408E+02
 pp_0003               3.5500000000E+04      1.0550000000E+05      1                     3.851876E+02
 pp_0004               4.5500000000E+04      1.0550000000E+05      1                     4.282481E+02
 pp_0005               5.5500000000E+04      1.0550000000E+05      1                     3.615934E+02
 pp_0006               6.5500000000E+04      1.0550000000E+05      1                     4.786739E+01
 pp_0007               3.5500000000E+04      9.5500000000E+04      1                     1.543273E+02
 pp_0008               4.5500000000E+04      9.5500000000E+04      1                     8.789654E+02
 pp_0009               5.5500000000E+04      9.5500000000E+04      1                     1.248562E+03
 pp_0010               6.5500000000E+04      9.5500000000E+04      1                     7.056844E+01
 pp_0011               3.5500000000E+04      8.5500000000E+04      1                     1.592774E+02
 pp_0012               4.5500000000E+04      8.5500000000E+04      1                     3.184585E+02
 pp_0013               5.5500000000E+04      8.5500000000E+04      1                     2.972666E+02
 pp_0014               6.5500000000E+04      8.5500000000E+04      1                     1.411425E+02
 pp_0015               3.5500000000E+04      7.5500000000E+04      1                     2.697748E+02
 pp_0016               4.5500000000E+04      7.5500000000E+04      1                     1.816554E+02
 pp_0017               5.5500000000E+04      7.5500000000E+04      1                     2.315755E+03
 pp_0018               2.5500000000E+04      6.5500000000E+04      1                     2.048463E+02
 pp_0019               3.5500000000E+04      6.5500000000E+04      1                     1.316399E+03
 pp_0020               4.5500000000E+04      6.5500000000E+04      1                     7.043908E+01
 pp_0021               5.5500000000E+04      6.5500000000E+04      1                     2.427598E+02
 pp_0022               2.5500000000E+04      5.5500000000E+04      1                     1.150707E+02
 pp_0023               3.5500000000E+04      5.5500000000E+04      1                     2.431953E+02
 pp_0024               4.5500000000E+04      5.5500000000E+04      1                     1.548062E+02
 pp_0025               2.5500000000E+04      4.5500000000E+04      1                     4.303058E+01
 pp_0026               3.5500000000E+04      4.5500000000E+04      1                     1.129359E+02
 pp_0027               4.5500000000E+04      4.5500000000E+04      1                     3.894895E+02
 pp_0028               3.5500000000E+04      3.5500000000E+04      1                     3.531914E+02
 pp_0029               4.5500000000E+04      3.5500000000E+04      1                     1.802231E+02
 pp_0030               2.5500000000E+04      2.5500000000E+04      1                     1.759089E+02
 pp_0031               3.5500000000E+04      2.5500000000E+04      1                     2.283347E+01
 pp_0032               1.5500000000E+04      1.5500000000E+04      1                     4.366138E+02
 pp_0033               2.5500000000E+04      1.5500000000E+04      1                     2.734008E+02
 pp_0034               3.5500000000E+04      1.5500000000E+04      1                     9.066266E+01
 pp_0035               5.5000000000E+03      5.5000000000E+03      1                     1.733150E+01
 pp_0036               1.5500000000E+04      5.5000000000E+03      1                     7.301277E+01
