 pp_0000               6.5500000000E+04      1.2550000000E+05      1            2.45010000000000e+02 
 pp_0001               5.5500000000E+04      1.1550000000E+05      1            1.75360000000000e+02 
 pp_0002               6.5500000000E+04      1.1550000000E+05      1            1.41660000000000e+02 
 pp_0003               3.5500000000E+04      1.0550000000E+05      1            1.47940000000000e+02 
 pp_0004               4.5500000000E+04      1.0550000000E+05      1            1.50760000000000e+02 
 pp_0005               5.5500000000E+04      1.0550000000E+05      1            1.49820000000000e+02 
 pp_0006               6.5500000000E+04      1.0550000000E+05      1            1.37570000000000e+02 
 pp_0007               3.5500000000E+04      9.5500000000E+04      1            1.49730000000000e+02 
 pp_0008               4.5500000000E+04      9.5500000000E+04      1            1.48930000000000e+02 
 pp_0009               5.5500000000E+04      9.5500000000E+04      1            1.37250000000000e+02 
 pp_0010               6.5500000000E+04      9.5500000000E+04      1            1.29590000000000e+02 
 pp_0011               3.5500000000E+04      8.5500000000E+04      1            88.52010000000002776 
 pp_0012               4.5500000000E+04      8.5500000000E+04      1            82.54009999999999536 
 pp_0013               5.5500000000E+04      8.5500000000E+04      1            69.68009999999999593 
 pp_0014               6.5500000000E+04      8.5500000000E+04      1            1.02380000000000e+02 
 pp_0015               3.5500000000E+04      7.5500000000E+04      1            83.67009999999999081 
 pp_0016               4.5500000000E+04      7.5500000000E+04      1            79.86009999999998854 
 pp_0017               5.5500000000E+04      7.5500000000E+04      1            76.33010000000001583 
 pp_0018               2.5500000000E+04      6.5500000000E+04      1            50.38010000000001298 
 pp_0019               3.5500000000E+04      6.5500000000E+04      1            76.29009999999998115 
 pp_0020               4.5500000000E+04      6.5500000000E+04      1            97.19010000000000105 
 pp_0021               5.5500000000E+04      6.5500000000E+04      1            70.65010000000000900 
 pp_0022               2.5500000000E+04      5.5500000000E+04      1            29.82000000000000384 
 pp_0023               3.5500000000E+04      5.5500000000E+04      1            29.72000000000000597 
 pp_0024               4.5500000000E+04      5.5500000000E+04      1            66.30009999999998627 
 pp_0025               2.5500000000E+04      4.5500000000E+04      1            33.03000000000000824 
 pp_0026               3.5500000000E+04      4.5500000000E+04      1            40.15000000000000568 
 pp_0027               4.5500000000E+04      4.5500000000E+04      1            62.76010000000000844 
 pp_0028               3.5500000000E+04      3.5500000000E+04      1            72.54010000000000957 
 pp_0029               4.5500000000E+04      3.5500000000E+04      1            53.84009999999999252 
 pp_0030               2.5500000000E+04      2.5500000000E+04      1            1.25190000000000e+02 
 pp_0031               3.5500000000E+04      2.5500000000E+04      1            1.62820000000000e+02 
 pp_0032               1.5500000000E+04      1.5500000000E+04      1            1.08470000000000e+02 
 pp_0033               2.5500000000E+04      1.5500000000E+04      1            1.13990000000000e+02 
 pp_0034               3.5500000000E+04      1.5500000000E+04      1            1.24670000000000e+02 
 pp_0035               5.5000000000E+03      5.5000000000E+03      1            1.13190000000000e+02 
 pp_0036               1.5500000000E+04      5.5000000000E+03      1            1.05310000000000e+02 
