 pp_0000               6.5500000000E+04      1.2550000000E+05      1            1.14999999999999991  
 pp_0001               5.5500000000E+04      1.1550000000E+05      1            1.32000000000000006  
 pp_0002               6.5500000000E+04      1.1550000000E+05      1            1.21999999999999997  
 pp_0003               3.5500000000E+04      1.0550000000E+05      1            1.64999999999999991  
 pp_0004               4.5500000000E+04      1.0550000000E+05      1            1.71999999999999997  
 pp_0005               5.5500000000E+04      1.0550000000E+05      1            1.21999999999999997  
 pp_0006               6.5500000000E+04      1.0550000000E+05      1            1.03000000000000003  
 pp_0007               3.5500000000E+04      9.5500000000E+04      1            2.02999999999999980  
 pp_0008               4.5500000000E+04      9.5500000000E+04      1            1.61000000000000010  
 pp_0009               5.5500000000E+04      9.5500000000E+04      1            1.23999999999999999  
 pp_0010               6.5500000000E+04      9.5500000000E+04      1            0.97999999999999998  
 pp_0011               3.5500000000E+04      8.5500000000E+04      1            2.91000000000000014  
 pp_0012               4.5500000000E+04      8.5500000000E+04      1            2.33999999999999986  
 pp_0013               5.5500000000E+04      8.5500000000E+04      1            2.33000000000000007  
 pp_0014               6.5500000000E+04      8.5500000000E+04      1            1.87000000000000011  
 pp_0015               3.5500000000E+04      7.5500000000E+04      1            2.81000000000000005  
 pp_0016               4.5500000000E+04      7.5500000000E+04      1            2.10999999999999988  
 pp_0017               5.5500000000E+04      7.5500000000E+04      1            1.69999999999999996  
 pp_0018               2.5500000000E+04      6.5500000000E+04      1            2.60999999999999988  
 pp_0019               3.5500000000E+04      6.5500000000E+04      1            3.18000000000000016  
 pp_0020               4.5500000000E+04      6.5500000000E+04      1            2.70000000000000018  
 pp_0021               5.5500000000E+04      6.5500000000E+04      1            1.58000000000000007  
 pp_0022               2.5500000000E+04      5.5500000000E+04      1            1.75000000000000000  
 pp_0023               3.5500000000E+04      5.5500000000E+04      1            1.87999999999999989  
 pp_0024               4.5500000000E+04      5.5500000000E+04      1            1.11000000000000010  
 pp_0025               2.5500000000E+04      4.5500000000E+04      1            1.53000000000000003  
 pp_0026               3.5500000000E+04      4.5500000000E+04      1            1.07000000000000006  
 pp_0027               4.5500000000E+04      4.5500000000E+04      1            0.87000000000000000  
 pp_0028               3.5500000000E+04      3.5500000000E+04      1            1.52000000000000002  
 pp_0029               4.5500000000E+04      3.5500000000E+04      1            1.14999999999999991  
 pp_0030               2.5500000000E+04      2.5500000000E+04      1            2.52000000000000002  
 pp_0031               3.5500000000E+04      2.5500000000E+04      1            2.87000000000000011  
 pp_0032               1.5500000000E+04      1.5500000000E+04      1            2.29000000000000004  
 pp_0033               2.5500000000E+04      1.5500000000E+04      1            2.54999999999999982  
 pp_0034               3.5500000000E+04      1.5500000000E+04      1            2.56999999999999984  
 pp_0035               5.5000000000E+03      5.5000000000E+03      1            2.18000000000000016  
 pp_0036               1.5500000000E+04      5.5000000000E+03      1            2.33000000000000007  
