name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
M075_LK_200111,1817.04,86.8845,1625.52,2036.63,1903.93,1730.16,701.386,237.448,401.509,1415.68,938.833,463.938,209.839
M075_LK_200203,1260.57,84.7047,1047.67,1484.78,1345.27,1175.86,584.044,121.723,334.121,1011.64,705.766,462.321,36.0368
M075_LK_200205,1534.8,87.2733,1318.78,1732.08,1622.07,1447.53,586.359,122.884,333.234,915.891,709.243,463.475,402.89
M075_LK_200301,1621.79,79.1907,1434.15,1796.14,1700.98,1542.6,643.681,120.673,422.028,995.724,764.355,523.008,438.426
M075_LK_200303,2143.25,87.5826,1883.74,2337.9,2230.83,2055.66,1082.64,169.188,738.088,1599.47,1251.83,913.454,284.275
M075_LK_200305,4641.44,85.4729,4413.59,4847.61,4726.91,4555.96,737.127,169.139,415.424,1278.55,906.266,567.987,3135.04
M075_LK_200312,1931.78,84.4222,1665.82,2105.46,2016.2,1847.35,513.097,115.983,294.674,911.368,629.08,397.114,754.447
M075_LK_200403,3145.5,86.8301,2869.17,3346.69,3232.33,3058.67,673.447,135.637,396.286,1097.69,809.085,537.81,1771.48
M075_LK_200407,4074.95,96.756,3833.17,4308.69,4171.7,3978.19,607.625,166.759,314.77,1178.69,774.384,440.866,2654.48
M075_LK_200501,2773.22,74.5698,2563.6,3013.67,2847.79,2698.65,652.523,156.754,375.454,1210.35,809.276,495.769,1353.24
M075_LK_200503,3629.08,88.8016,3286,3810.59,3717.88,3540.28,1351.73,206.025,957.376,2003.95,1557.76,1145.71,1282.05
M075_LK_200609,3536.82,91.6894,3341.24,3829.09,3628.51,3445.13,1317.26,260.827,863.928,2476.84,1578.08,1056.43,864.402
M075_LK_200611,3341.15,79.3408,3174.38,3546.86,3420.49,3261.81,1027.61,248.594,646.797,2150.23,1276.2,779.013,1024.14
M075_LK_200704,4369.47,86.0882,4140.82,4601.53,4455.56,4283.39,1168.15,234.64,650.412,1881.04,1402.79,933.514,2259.78
M075_LK_200810,2601.07,80.5638,2387.54,2818.22,2681.64,2520.51,938.134,194.109,542.405,1505.52,1132.24,744.024,882.016
M075_LK_200812,2456.04,89.1642,2189.07,2684.81,2545.21,2366.88,838.419,166.288,479.684,1303.55,1004.71,672.131,885.52
M075_LK_200904,3662.61,90.5471,3412.9,3863.59,3753.16,3572.06,1025.65,195.874,614.456,1579.47,1221.52,829.777,1833.42
M075_LK_200906,5391.48,82.0438,5208.69,5647.77,5473.53,5309.44,1072.72,267.495,597.774,2268.65,1340.22,805.229,2940.04
M075_LK_200912,2139.19,78.5309,1972.8,2398.94,2217.72,2060.66,890.741,178.082,515.642,1397.9,1068.82,712.66,574.903
M075_LK_201005,5811.53,85.5996,5567.97,6005.5,5897.13,5725.93,1731.75,419.593,865.197,2774.14,2151.34,1312.15,2793.83
M075_LK_201007,2391.79,77.2871,2215.24,2580.11,2469.08,2314.51,980.467,221.045,528.371,1700.01,1201.51,759.422,515.232
M075_LK_201111,2711.28,79.6742,2512.96,2896.15,2790.95,2631.6,1173.76,373.318,479.985,2082.13,1547.08,800.442,430.829
M075_LMG_200207,494.856,359.83,-324.028,1715.17,854.685,135.026,4788.39,5350.44,1979.33,35376.2,10138.8,-562.049,264.159
M075_LNA_199205,46048.8,392.293,44822.8,46906.8,46441.1,45656.5,23762.8,5770.03,10847.1,38211.2,29532.9,17992.8,6611.6
M075_LNA_199309,50699.7,486.236,49485.7,52166.2,51186,50213.5,29144.5,7668.04,11195.5,48873.5,36812.6,21476.5,612.141
M075_LNA_199609,10088,426.561,9138.24,11065.6,10514.6,9661.48,27042.5,7127.87,11197.4,49260.6,34170.4,19914.6,131.816
M075_LNA_200207,1453.19,450.086,-16.8596,2759.08,1903.27,1003.1,27312.7,7081.71,10898.5,48912.7,34394.5,20231,8139.44
M075_LSO4_199609,44456.4,2202.76,39059,51318.6,46659.2,42253.7,97638.2,26646.4,66943.7,231490,124285,70991.7,15625.1
M075_LSO4_199805,316403,2260.03,309813,322770,318663,314143,145516,29316.3,98687.2,286901,174833,116200,22912
M075_LSO4_199907,339281,2193.53,333625,345312,341475,337088,163295,32073.1,112906,317909,195368,131222,15715.5
M075_LSO4_199908,322203,2108.65,317393,326459,324311,320094,157930,31304.4,112422,317301,189235,126626,92.3142
M075_LSO4_200207,7883.76,2181.97,1366.39,13353.8,10065.7,5701.79,99978.8,24371.4,69159.5,225978,124350,75607.4,55805.7
M075_LSO4_200303,131731,2246.46,125201,137491,133977,129484,203269,27800.5,163065,349444,231070,175469,25573.3
M075_LSO4_200307,53838.6,2212.27,48034.2,59218,56050.9,51626.3,117170,25378.5,81788.5,240591,142548,91791.1,22570.5
M075_LSO4_200503,195066,2157.54,190050,200451,197224,192909,281999,44143.8,209528,476073,326143,237855,9076.55
M075_LSO4_201007,116402,2351.7,108751,122684,118753,114050,183064,57615,123957,477128,240679,125449,1273.4
