iteration,total_runs,obs_realization,par_realization,d009_cca,d009_ck,d009_cmg,d009_cna,d009_cso4,d009_lca,d009_lk,d009_lmg,d009_lna,d009_lso4,d012_cca,d012_ccl,d012_chco3,d012_ck,d012_cmg,d012_cna,d012_cso4,d012_lca,d012_lcl,d012_lhco3,d012_lk,d012_lmg,d012_lna,d012_lso4,d075_cca,d075_ccl,d075_cco,d075_chco3,d075_ck,d075_cmg,d075_cna,d075_cso4,d075_lca,d075_lcl,d075_lco,d075_lhco3,d075_lk,d075_lmg,d075_lna,d075_lso4,m009_lca,m009_lk,m009_lmg,m009_lna,m009_lso4,m012_lca,m012_lcl,m012_lhco3,m012_lk,m012_lmg,m012_lna,m012_lso4,m075_lca,m075_lcl,m075_lco,m075_lhco3,m075_lk,m075_lmg,m075_lna,m075_lso4,gw_098,gw_124,str_012,str_057,str_072,str_075
2,494,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62857.5,92980.6,35522.6,13343.6,36310.6,67267.1,18249.3,64519.4,84938.5,10150,2046.63,10664.5,127047,44607.6,99995.1,77218.5,115570,88121.5,95772,80322.2,0,0,0,0,0,0
2,494,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22339,111363,7961.15,2718.57,38951.8,55989.9,5093.96,64476.4,74889.8,1485.92,906.225,11921.8,111257,41407.1,109852,74378.7,112164,118652,57123.9,126892,0,0,0,0,0,0
2,494,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21268.8,111840,9233.65,1927.57,49097.2,54004.8,3992.06,65693.3,75831.2,1525.02,329.189,8108.85,117400,38224.6,101870,83287.5,113398,132199,71564,135242,0,0,0,0,0,0
2,494,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24709.2,114305,8366.79,2649.7,47631,51513,12108.7,64459.4,74934.1,5817.99,869.567,8752.4,114862,30337.7,99236.3,91588.2,112871,121329,113861,117558,0,0,0,0,0,0
2,494,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28820.4,108148,10874.9,1970.01,42712.7,59898.8,4896.75,62992.9,75115.2,2816.24,773.983,8637.31,107540,30029.8,120595,77085.8,108361,126025,127956,129932,0,0,0,0,0,0
2,494,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25998.1,110739,8485.12,5407.46,51598.2,58243.5,3379.61,65063.7,75946.8,1970.22,1480.88,5952.67,124139,41920.5,105094,84193,111340,100417,73045.3,117961,0,0,0,0,0,0
2,494,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20546.6,104670,7014.89,1930.51,46403.5,46942.8,12321.3,66131.2,71440.5,1291.7,7591.52,8476.36,95981.3,33327.8,113225,74405,115116,129176,39033.1,79886,0,0,0,0,0,0
2,494,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26133.4,103238,15654.9,1952.1,38626.4,50799.3,15910,64211.1,75339.4,4687.61,1427.37,10740.8,96691.4,30816.8,108163,78542.3,112618,88041.2,63438.7,95157.2,0,0,0,0,0,0
2,494,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20385.3,102764,10283.3,5979.58,49977.8,51463.7,24446.9,66149.9,73191.4,7273.16,1075.3,6459.73,101719,27572.4,103683,86228.5,109507,122687,55660.2,103529,0,0,0,0,0,0
2,494,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27255.5,113795,7384.75,1767.42,55459.8,56453.9,2535.1,63522.2,83009.6,1982.14,1717.35,5761.06,115055,32467.9,101742,100897,111184,100948,155657,141052,0,0,0,0,0,0
2,494,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23130,100770,8429.33,4991.83,41743.8,49502.4,10212.3,65916.2,75563.4,1497.27,923.06,10611.2,119619,43821.5,130678,74120.2,110597,64125.5,63001.4,93210.7,0,0,0,0,0,0
2,494,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31624.4,110505,8145.15,1759.5,46890.7,59423.2,16310.6,65562.6,71763.8,2709.93,3125.25,8019.67,98055.7,52827.1,107095,99622.7,111754,124935,77101.2,96949.7,0,0,0,0,0,0
2,494,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72529.7,112310,18155.9,3211.6,60267.2,75690.8,4272.09,65703,82404.6,4300.44,3594.45,5574.02,89717.5,33310,134817,103067,105601,122393,63077.6,122242,0,0,0,0,0,0
2,494,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20092,103503,20113.4,9027.78,43379.5,53266.7,6290.36,66475.1,76356.3,3558.59,1496.21,8112.53,120719,28757.9,104239,76921.5,114270,127785,175390,152531,0,0,0,0,0,0
2,494,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16659.2,105552,7496.41,2508.38,35437.5,48704.2,9496.92,63539,73765,948.096,2944.81,13688.6,104161,27104.1,105218,90334.8,112782,129165,72750,99775.9,0,0,0,0,0,0
2,494,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16837.9,106006,11629.9,1813.35,41109.9,45719.8,1177.95,64043.7,76937.1,1696.49,309.268,10490.1,103064,44171.1,104285,93494.9,110300,454208,55451.9,238515,0,0,0,0,0,0
2,494,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23381.9,103825,9973.95,6911.27,43946.9,47081.6,10840.7,64133,71484.2,1662.26,1101.92,8753.49,111054,84634,103471,71933.9,110463,92632.4,57692.3,107747,0,0,0,0,0,0
2,494,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17935.1,116002,14115.3,2304.71,48083.9,49774.4,21476,64539.6,80760.5,6565.85,362.474,7794.45,92860.5,28368.7,106306,72497.9,110371,114554,90162.6,96896.2,0,0,0,0,0,0
2,494,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68908.1,101423,7844.66,6164.77,53070.5,78943.3,15800.2,64558.9,73640.3,2406.69,832.75,5756.7,111617,27192.9,101711,104760,116847,78889.3,77600.4,79534.3,0,0,0,0,0,0
2,494,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22376.6,103112,18340.6,10248.7,43979,46777.9,6974.98,68117.1,78193.5,4715.66,5128.53,7345.34,127662,38411,101576,82662.7,112725,132294,50048.3,127433,0,0,0,0,0,0
2,494,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22780,109559,9536.23,3766.47,42525.3,50033.2,497.354,64614.3,76484.8,1906.73,483.115,8330.88,122541,37168.2,111234,84032.8,104788,120631,88337.8,145085,0,0,0,0,0,0
2,494,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55322.9,100772,8315.69,8135.92,35398.7,74443,8394.94,64561,78174.1,1423.68,4526.32,13779.1,94327.2,30356.8,110586,85135.1,108475,116040,61441.2,98605,0,0,0,0,0,0
2,494,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16041.3,107540,10362.2,2874.64,55848.8,44510.8,18879.3,63161.3,74201.8,6204.56,958.364,5652.37,102516,33575,105743,80139.4,114626,113972,117221,106206,0,0,0,0,0,0
2,494,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18381.6,106477,8701.91,5181.19,40667.2,49046.1,3463.87,64253.1,78036,2234.59,4780.85,9598.61,79984.7,62417.5,103887,75323.4,110764,83968.8,46988.9,88941.3,0,0,0,0,0,0
2,494,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53018.7,119305,9952.48,1828.53,35857.5,69023,3754.61,66633.5,82194.8,5727.31,2109.41,11583.7,84471.9,64944.7,102035,94042.5,114616,69169.4,53513.4,65622.8,0,0,0,0,0,0
2,494,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18771.8,118416,8267.76,2953.74,35188,47750.1,2790.23,65526,83253.1,5145.49,1552.33,14617.2,102709,32522.7,126439,87321.5,112052,122588,78419.1,109456,0,0,0,0,0,0
2,494,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22351.8,108234,7747.75,5179.56,40655.8,50372,6858.51,65224.1,84964.6,3403.08,1728.8,8943.15,111624,31213.1,106255,88842,114718,96463.8,45110.9,90431,0,0,0,0,0,0
2,494,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19106.9,115636,7062.66,5307.21,38094.7,51559.8,28539.8,65077.4,77774.6,5030.14,7215.9,11354.7,87157.2,117079,103108,73080,112390,53452.3,78805.8,73337.3,0,0,0,0,0,0
2,494,137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40620.2,104284,19679.8,2099.56,37908.7,64721.6,1089.32,66441.8,75987.1,10660.9,977.305,13320.4,118581,32210.2,106976,103552,107053,116204,80448,130572,0,0,0,0,0,0
2,494,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28009.7,113609,17485.4,4510,47997.3,54029.6,12316,66187.7,74538.2,9382.31,4851.05,7035.69,121381,40047.3,100315,72848.7,110814,105239,82234.2,81075.6,0,0,0,0,0,0
2,494,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14792.1,104125,17038,8112.75,36498,42614.4,31672.1,65256.1,77288.5,3466.58,1368.92,12268.4,99223.8,34406.5,114416,82073.2,106400,48687.7,65293.8,68995,0,0,0,0,0,0
2,494,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19557.5,110444,12762.4,4678.96,44034.7,49727.7,29318.1,66788.3,75364.9,4977.04,782.993,9462.39,92947.3,51198.5,107890,80632.1,116508,122935,97457,97029.6,0,0,0,0,0,0
2,494,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16888.8,93537.9,8232.19,2624.97,36166.9,44809.1,3180.26,67049.8,82272.8,1422.63,1393.83,12465.7,122766,29966.5,110576,76757.1,114309,112944,61405.4,118857,0,0,0,0,0,0
2,494,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39157.5,98827.7,9034.49,2336.73,35144.4,65293.7,2594.86,63871.8,74545.7,1978.95,2176.65,14835.5,102198,63692.3,116266,91751.6,114126,127873,60069.8,104262,0,0,0,0,0,0
2,494,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36907.4,107626,8379.11,1932.83,39750.3,60835.5,2201.83,64116.8,72287.7,1331.35,533.622,8836.05,115678,40300.4,103040,75953.6,117110,50408.5,60157.6,76349.4,0,0,0,0,0,0
2,494,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33535.8,107375,8869.04,2214.71,41481.6,58741.2,15959,64082.1,70665.2,972.851,544.561,10530.8,107989,28070.6,99892.1,94961.4,99090.7,131263,48021.3,95488.3,0,0,0,0,0,0
2,494,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20631.2,113207,17839.4,3821.39,35314.2,52939.1,403.621,64915.4,80273.7,7934.93,6399.7,13334,103231,34340.2,120310,76893.7,109710,224440,43704.6,142626,0,0,0,0,0,0
2,494,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34995.5,103470,18130.3,13113.4,38088.1,61445.1,16257.4,66191,77794.9,4120.35,2535.36,10569.4,116605,38018.8,104246,75583.6,112490,120801,90384.4,116741,0,0,0,0,0,0
2,494,base,base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37830.1,96653.6,16830.6,19280.8,39040.6,60077.5,12784.5,65930.6,77610.9,5922.8,6023.64,10770.7,108495,29971.9,102389,69818,108526,48192.4,48745.7,82602.2,0,0,0,0,0,0
3,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18143,104925,10197,1998.68,46790.7,50871.4,11216.8,65353.5,75397.6,2183.66,241.237,6773.27,72037.8,44791.3,108828,91568.4,110311,56033.9,61225.2,122766,0,0,0,0,0,0
3,656,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21422.7,102681,7945.89,3120.25,35506.5,44949.7,12211.7,68930.8,74805.9,1329.17,1377.62,14492.1,114071,28195.8,126543,102445,116214,97101.8,71522.2,92906.3,0,0,0,0,0,0
3,656,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19755.4,111056,8582.1,2560.39,41123.6,47581,14557.2,64466.9,76079.8,1338.76,2078.13,10692.1,104617,27372,105841,85643.6,110039,63676.5,68038.3,75914.7,0,0,0,0,0,0
3,656,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23628,104870,8018.6,3339.25,45200.9,52226.7,5205.1,65143.1,74675.8,1596.58,862.968,8696.55,102349,38637.3,109834,80955.9,114710,54249.6,100155,69022.2,0,0,0,0,0,0
3,656,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24732.8,102282,8488.74,1804.03,47660,51429.8,4624.14,66091.5,72821.2,1191.84,851.948,7065.52,75282.5,38756.2,96437,81297.5,110449,44767,94350.5,93627.9,0,0,0,0,0,0
3,656,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22313.6,104681,8233.7,2088.56,37003,51246,6784.35,64949.7,78257.6,2667.18,289.14,13082.4,115607,38054.8,120937,87635.3,104566,118330,50405.7,124000,0,0,0,0,0,0
3,656,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20953.9,109970,8062.53,2440.18,42622,51840.6,5455.29,64756.6,76620.8,1678.63,4908.07,9915.12,116448,47622.1,107365,92254.7,112930,61649.4,82242.8,94405.5,0,0,0,0,0,0
3,656,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18353.8,109018,7184.03,3208.09,40224.9,47396.8,357.108,63249.5,77830.2,2484.17,1217.1,11248.3,103114,52693.1,100595,78714,113554,51288.6,56531.4,67481.5,0,0,0,0,0,0
3,656,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17942.7,101074,12947.5,3835.46,35119.1,50781.3,1275.06,72278.3,77071.4,2340.19,1080.11,14033.3,100352,56299.1,111898,81915.5,116042,126106,73729.1,124136,0,0,0,0,0,0
3,656,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21685.9,116058,8332.04,2031.8,41872,44841.8,2512.64,64028.5,80924.4,1529.44,262.487,9445.99,80967.2,79365.2,103285,101739,118246,120717,95543.9,66644.9,0,0,0,0,0,0
3,656,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16658.3,100747,9225.79,4352.79,35685.1,48372.3,4516.01,64731.4,77447.9,1466.36,504.124,14858.2,112628,34794.3,122736,82897.5,116295,50153.8,88848.7,85213,0,0,0,0,0,0
3,656,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17296.5,107133,8617.6,1825.75,38954.6,45829.9,2035.33,64081.4,75204.9,1483.42,769.443,10924.3,104160,31424.1,99377.7,81313.4,113165,94186.4,97625.7,86548.5,0,0,0,0,0,0
3,656,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16557.5,111097,9119.59,2305.66,42392.9,40373,2084.67,64775.8,79652.2,1281.4,968.399,9804.29,97967.5,35819.1,106853,90405.3,112676,133485,102315,79217.6,0,0,0,0,0,0
3,656,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19623.6,108258,8691.86,2048.62,55318.8,49435.1,4070.47,64434.8,75181.6,1525.04,1971.84,7000.06,111887,69346.6,108522,95880.9,108122,54498.7,135080,74296.3,0,0,0,0,0,0
3,656,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20474.8,104424,8711.59,1716.93,35184.2,48250.8,5149.42,64750.3,76875.6,1790.49,370.825,12243,112791,28883.2,100904,83053.5,114423,46541.2,76903.2,85769,0,0,0,0,0,0
3,656,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18067.4,97053.8,7920.67,2892.34,35214.4,47939.2,14720.3,63919.1,79045,1426.2,1423.34,13315.9,112718,39908.2,108255,82164.6,113430,50403.6,90185.7,80777.9,0,0,0,0,0,0
3,656,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20728.9,120915,7717.21,2482.87,52929.8,48436.8,4632.42,64082.4,85666.2,1446.48,1839.07,7239.26,120770,31631.1,109759,87338.3,111107,120620,75057.1,127024,0,0,0,0,0,0
3,656,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19542.2,104357,8451.72,3158.96,43200.2,48242.1,8760.94,69272.8,76272.2,1583.28,3055.3,8307.18,122221,37607.3,103187,79110.5,109664,84059.2,55166.9,122836,0,0,0,0,0,0
3,656,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21466.8,104797,8475.06,1803.96,39174.1,46990.2,20414.4,68059.1,75684.2,1366.03,1771.57,11509.8,118279,39177.6,97869.3,83375.8,114250,58594.3,60043.3,99970.5,0,0,0,0,0,0
3,656,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20012,104593,9371.77,2055.09,41412.1,44409.7,4504.09,71149.8,81008.2,1749.47,3576,8307.57,73052.7,35554,107574,82779.9,108195,121201,51684.2,72099.9,0,0,0,0,0,0
3,656,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19738.3,109229,8124.3,2135.63,41729.4,49667,17413.1,64780.8,76090.3,1896.53,3186.43,9363.05,86002.5,35880.9,99711,90950.6,111895,67126.5,60949.2,69784.1,0,0,0,0,0,0
3,656,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18714.3,119507,10156.9,1874.3,46434.8,45249.5,1797.54,64648.6,85691.5,1534.86,4595.12,8770.33,94766.9,36835.9,103346,74975.4,118590,94858.8,56021.9,82303.4,0,0,0,0,0,0
3,656,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16645.7,109586,7760.06,2142.96,43657,49102.8,7067.56,64026.2,74908.8,1853.62,1327.27,9815.98,112240,30171.1,104474,88390.4,114017,108098,106720,111142,0,0,0,0,0,0
3,656,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25092.4,117207,8395.59,2009.51,46961.1,50437.9,8362.39,64472,78626,1357.15,214.109,7007.16,117960,33237.1,107847,82649.8,113524,127940,60778.3,144968,0,0,0,0,0,0
3,656,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27398.8,110895,7883.18,2189.95,38724.3,56299.6,16585.1,68946,76790.1,1235.2,316.981,11276.2,99225.3,56150.6,98917.7,88208.9,113411,76873.6,115264,87916.9,0,0,0,0,0,0
3,656,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17346.3,109053,7257.41,1914.8,48662,46834.5,5613.86,65372.7,76567.2,3362.59,1110.35,7458,107726,63613.5,104323,77434.8,110919,127764,49770.9,121015,0,0,0,0,0,0
3,656,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24046.6,106630,8925.37,1998.76,39218,54271.8,9147.2,64272.8,78466.2,1419.44,693.852,11742.4,90085.2,37882.1,105922,73663.2,112203,64273.9,101835,73404.8,0,0,0,0,0,0
3,656,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16232.5,107147,8064.27,1708.88,35386.2,44776,5604.34,66129.4,72681.4,1321.85,704.675,14711.4,92850,44949.9,109025,84992,112838,57921.1,48085.6,75206.8,0,0,0,0,0,0
3,656,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15760.6,112513,7787.47,2486.39,36360.2,44884.1,3064.97,65543.1,77374.1,1352.29,722.977,13210.6,103541,39695,98928.6,91464.7,115203,58748.4,105233,74348.8,0,0,0,0,0,0
3,656,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17701.9,113385,10292,2127.31,36926.4,48173.5,402.566,64786.3,81027.8,2323.22,1713.53,10976.7,119592,58856.1,100124,89378.4,112750,59065.4,81816.7,99729,0,0,0,0,0,0
3,656,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23748.6,105005,7444.9,2746.77,34369.1,52199.3,9776.48,64630.6,71244.4,3829.11,2408.89,17457.8,92887.9,41182.5,108704,104032,111953,44146.9,70513.5,71974,0,0,0,0,0,0
3,656,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21507.7,112421,7757.42,1817.4,35885.9,51104.4,6513.4,63594.8,77753.9,2287.27,471.985,13797.1,104451,42924.9,107106,88573.4,110591,65476.4,65007.2,79155.3,0,0,0,0,0,0
3,656,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17765.1,118196,7841.5,1939.26,43491.3,46880.8,7484.82,64795.6,79031,1370.84,2964.35,9913.69,121362,32472.6,106998,97929.3,105482,87534.6,81856.1,107282,0,0,0,0,0,0
