 pp_0000               6.8250000000E+04      9.6750000000E+04      1           1.0000000000E+00     
 pp_0001               8.3250000000E+04      9.6750000000E+04      1           1.0000000000E+00     
 pp_0002               5.3250000000E+04      8.1750000000E+04      1           1.0000000000E+00     
 pp_0003               6.8250000000E+04      8.1750000000E+04      1           1.0000000000E+00     
 pp_0004               8.3250000000E+04      8.1750000000E+04      1           1.0000000000E+00     
 pp_0005               9.8250000000E+04      8.1750000000E+04      1           1.0000000000E+00     
 pp_0006               1.1325000000E+05      8.1750000000E+04      1           1.0000000000E+00     
 pp_0007               3.8250000000E+04      6.6750000000E+04      1           1.0000000000E+00     
 pp_0008               5.3250000000E+04      6.6750000000E+04      1           1.0000000000E+00     
 pp_0009               6.8250000000E+04      6.6750000000E+04      1           1.0000000000E+00     
 pp_0010               8.3250000000E+04      6.6750000000E+04      1           1.0000000000E+00     
 pp_0011               9.8250000000E+04      6.6750000000E+04      1           1.0000000000E+00     
 pp_0012               1.1325000000E+05      6.6750000000E+04      1           1.0000000000E+00     
 pp_0013               1.2825000000E+05      6.6750000000E+04      1           1.0000000000E+00     
 pp_0014               8.2500000000E+03      5.1750000000E+04      1           1.0000000000E+00     
 pp_0015               2.3250000000E+04      5.1750000000E+04      1           1.0000000000E+00     
 pp_0016               3.8250000000E+04      5.1750000000E+04      1           1.0000000000E+00     
 pp_0017               5.3250000000E+04      5.1750000000E+04      1           1.0000000000E+00     
 pp_0018               6.8250000000E+04      5.1750000000E+04      1           1.0000000000E+00     
 pp_0019               8.3250000000E+04      5.1750000000E+04      1           1.0000000000E+00     
 pp_0020               9.8250000000E+04      5.1750000000E+04      1           1.0000000000E+00     
 pp_0021               1.1325000000E+05      5.1750000000E+04      1           1.0000000000E+00     
 pp_0022               1.2825000000E+05      5.1750000000E+04      1           1.0000000000E+00     
 pp_0023               1.4325000000E+05      5.1750000000E+04      1           1.0000000000E+00     
 pp_0024               1.5825000000E+05      5.1750000000E+04      1           1.0000000000E+00     
 pp_0025               1.7325000000E+05      5.1750000000E+04      1           1.0000000000E+00     
 pp_0026               1.8825000000E+05      5.1750000000E+04      1           1.0000000000E+00     
 pp_0027               8.2500000000E+03      3.6750000000E+04      1           1.0000000000E+00     
 pp_0028               2.3250000000E+04      3.6750000000E+04      1           1.0000000000E+00     
 pp_0029               3.8250000000E+04      3.6750000000E+04      1           1.0000000000E+00     
 pp_0030               5.3250000000E+04      3.6750000000E+04      1           1.0000000000E+00     
 pp_0031               6.8250000000E+04      3.6750000000E+04      1           1.0000000000E+00     
 pp_0032               8.3250000000E+04      3.6750000000E+04      1           1.0000000000E+00     
 pp_0033               9.8250000000E+04      3.6750000000E+04      1           1.0000000000E+00     
 pp_0034               1.1325000000E+05      3.6750000000E+04      1           1.0000000000E+00     
 pp_0035               1.2825000000E+05      3.6750000000E+04      1           1.0000000000E+00     
 pp_0036               1.4325000000E+05      3.6750000000E+04      1           1.0000000000E+00     
 pp_0037               1.5825000000E+05      3.6750000000E+04      1           1.0000000000E+00     
 pp_0038               1.7325000000E+05      3.6750000000E+04      1           1.0000000000E+00     
 pp_0039               1.8825000000E+05      3.6750000000E+04      1           1.0000000000E+00     
 pp_0040               8.2500000000E+03      2.1750000000E+04      1           1.0000000000E+00     
 pp_0041               2.3250000000E+04      2.1750000000E+04      1           1.0000000000E+00     
 pp_0042               3.8250000000E+04      2.1750000000E+04      1           1.0000000000E+00     
 pp_0043               5.3250000000E+04      2.1750000000E+04      1           1.0000000000E+00     
 pp_0044               6.8250000000E+04      2.1750000000E+04      1           1.0000000000E+00     
 pp_0045               8.3250000000E+04      2.1750000000E+04      1           1.0000000000E+00     
 pp_0046               9.8250000000E+04      2.1750000000E+04      1           1.0000000000E+00     
 pp_0047               1.1325000000E+05      2.1750000000E+04      1           1.0000000000E+00     
 pp_0048               1.2825000000E+05      2.1750000000E+04      1           1.0000000000E+00     
 pp_0049               1.7325000000E+05      2.1750000000E+04      1           1.0000000000E+00     
