iteration,total_runs,obs_realization,par_realization,d009_cca,d009_ck,d009_cmg,d009_cna,d009_cso4,d009_lca,d009_lk,d009_lmg,d009_lna,d009_lso4,d012_cca,d012_ccl,d012_chco3,d012_ck,d012_cmg,d012_cna,d012_cso4,d012_lca,d012_lcl,d012_lhco3,d012_lk,d012_lmg,d012_lna,d012_lso4,d075_cca,d075_ccl,d075_cco,d075_chco3,d075_ck,d075_cmg,d075_cna,d075_cso4,d075_lca,d075_lcl,d075_lco,d075_lhco3,d075_lk,d075_lmg,d075_lna,d075_lso4,m009_lca,m009_lk,m009_lmg,m009_lna,m009_lso4,m012_lca,m012_lcl,m012_lhco3,m012_lk,m012_lmg,m012_lna,m012_lso4,m075_lca,m075_lcl,m075_lco,m075_lhco3,m075_lk,m075_lmg,m075_lna,m075_lso4,gw_098,gw_124,str_012,str_057,str_072,str_075
0,300,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59222e+09,374577,1.85283e+07,5.06976e+09,1.64533e+09,2.38981e+10,1.94554e+09,6.93622e+11,4.45663e+06,2.37197e+08,7.89081e+10,2.02238e+10,2.80457e+11,2.40267e+12,3.43394e+09,4.52543e+13,1.93715e+09,1.05066e+10,7.30376e+12,3.60142e+12,0,306.673,12659.1,66691.1,0,76326.9
0,300,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42454e+08,50705.2,1.14265e+07,2.71054e+08,5.24632e+08,6.21183e+09,9.99418e+09,1.14123e+10,1.70611e+06,5.57367e+07,1.12545e+10,3.87064e+11,5.2286e+12,9.23955e+12,3.39921e+09,2.51924e+12,3.66241e+08,6.39036e+09,1.4483e+13,9.5081e+13,0,304.018,12642.1,66894.6,0,76394.6
0,300,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36862e+09,792227,2.6706e+06,1.47189e+08,3.98696e+08,8.71713e+09,1.65362e+10,1.07481e+10,1.25221e+07,2.12299e+07,4.30042e+09,4.33232e+10,2.52166e+11,3.54737e+12,3.88091e+09,8.11218e+12,3.0238e+09,1.25016e+11,2.73988e+12,2.36594e+13,0,307.886,12632.1,66760.1,0,75951.3
0,300,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91366e+08,151289,1.37111e+07,4.83303e+10,1.61413e+10,2.96026e+09,6.64298e+10,7.17286e+10,5.69483e+06,7.00044e+07,2.27064e+11,2.79138e+11,8.88704e+11,8.4039e+12,3.64641e+09,2.7829e+13,9.37716e+08,6.33112e+09,3.42251e+13,3.97281e+13,0,305.51,12669.1,66824.2,0,76354.5
0,300,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08424e+08,241993,2.14102e+09,2.39265e+09,1.63364e+09,2.09787e+10,3.56852e+10,4.60506e+11,9.20409e+06,7.60299e+09,8.13596e+10,9.41433e+09,8.30488e+12,7.78163e+12,3.41918e+09,2.92538e+13,3.30256e+08,1.42946e+11,1.98381e+13,1.40914e+12,0,306.422,12693.8,66845.2,0,76118.1
0,300,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5262e+09,1.62529e+06,2.7865e+06,2.08136e+09,1.25547e+09,7.43408e+09,3.71842e+10,3.98853e+11,1.81945e+07,2.6971e+08,1.21647e+11,1.08e+11,2.00322e+11,3.59206e+12,3.16313e+09,5.35029e+13,1.07255e+09,6.31653e+10,2.1014e+13,6.30291e+13,0,304.004,12684.9,66881.7,0,76472.8
0,300,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30354e+08,164553,3.06428e+07,1.46218e+09,2.40377e+08,2.04626e+10,5.59833e+10,1.21849e+10,1.65244e+07,3.0821e+08,5.9695e+10,2.67447e+09,5.33472e+12,2.27693e+13,4.36469e+09,3.51805e+12,4.129e+08,3.48358e+11,2.60072e+13,7.10799e+12,0,305.583,12635.8,66804,0,76115.1
0,300,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30459e+07,42907.1,1.63281e+06,1.6682e+09,7.30337e+10,1.69046e+09,5.48149e+10,1.14708e+12,1.50054e+06,1.7338e+08,7.88139e+09,4.03072e+11,4.98185e+11,9.04188e+11,3.32005e+09,2.78338e+13,4.5566e+09,7.16685e+10,5.14015e+11,1.8737e+13,0,305.957,12665.2,67123.2,0,76547.5
0,300,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74375e+08,1.97449e+06,9.78542e+06,1.40045e+09,2.63431e+11,5.59152e+09,2.44914e+10,8.16925e+11,1.12946e+07,2.61017e+08,2.28909e+10,7.90373e+11,1.10524e+12,1.59828e+13,3.16264e+09,2.71809e+13,4.38993e+09,7.94335e+10,4.29357e+12,2.7222e+13,0,305.124,12672.6,66974,0,76269.4
0,300,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91003e+08,2.9027e+06,5.39835e+06,8.21826e+08,2.93472e+08,1.40011e+10,1.17219e+10,1.49614e+11,1.70275e+07,8.43428e+07,1.23018e+10,1.22609e+10,2.51505e+11,4.44863e+13,3.45794e+09,3.66507e+13,7.27646e+08,5.63867e+10,3.3774e+12,1.06003e+13,0,305.209,12658.5,66744,0,76381.3
0,300,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53527e+08,117239,8.32987e+08,7.83479e+09,1.94037e+10,7.03366e+09,1.05873e+10,3.72861e+12,900596,2.52863e+09,3.65677e+10,7.61187e+10,3.82563e+12,1.7262e+13,3.61969e+09,5.87712e+12,4.93316e+08,5.91967e+09,1.70611e+12,4.17624e+12,0,306.382,12632.4,66597.3,0,76147.7
0,300,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92475e+08,1.03569e+07,9.1861e+06,1.80225e+10,4.03036e+10,2.04145e+10,4.2249e+11,1.23873e+11,3.25156e+07,1.07908e+09,5.20887e+10,9.60149e+10,1.45351e+12,8.93561e+12,3.41204e+09,2.49049e+12,3.28845e+08,8.71699e+10,4.73076e+12,2.31609e+12,0,305.6,12629.6,67002,0,76429.5
0,300,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87946e+10,59885.2,3.6855e+07,7.60912e+09,5.8631e+08,1.73051e+11,5.42854e+11,1.76736e+10,548677,4.26516e+08,5.03396e+10,3.73748e+09,2.48344e+12,1.41604e+13,3.36172e+09,1.69661e+12,4.44997e+08,9.43461e+09,1.59024e+12,2.61155e+12,0,307.35,12649.4,66968,0,76478.4
0,300,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29284e+08,522827,1.81905e+06,2.52589e+10,1.35808e+08,1.40216e+10,1.99374e+10,3.87965e+10,3.62455e+06,1.34927e+07,1.25414e+11,9.2793e+09,4.96673e+12,4.6907e+12,3.44465e+09,1.2261e+13,4.17008e+08,5.9488e+09,6.42569e+12,6.85222e+12,0,306.243,12679.1,66762.7,0,75985.4
0,300,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42623e+08,1.61299e+07,6.36995e+06,3.94666e+09,1.54716e+09,8.86411e+10,1.09057e+11,2.82477e+10,1.98744e+08,4.5577e+07,1.53144e+11,1.08774e+10,1.01764e+13,1.43237e+13,3.26656e+09,1.64628e+12,1.06681e+10,2.20108e+10,2.39378e+13,5.34538e+12,0,307.975,12655.2,66801,0,76367.7
0,300,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91282e+09,1.94079e+06,5.72459e+07,3.96468e+09,3.56341e+08,1.98658e+10,2.90512e+11,1.26309e+11,1.54919e+07,2.61917e+08,2.64148e+10,2.46222e+09,3.99883e+11,9.16962e+12,3.47144e+09,1.05374e+13,1.45957e+09,3.73116e+11,1.20925e+13,1.31444e+13,0,308.046,12664.5,66781.7,0,76318.5
0,300,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19827e+08,1.34194e+06,2.6965e+07,4.72169e+10,8.27364e+09,5.42894e+09,3.63564e+09,1.9435e+11,8.75748e+06,3.32612e+08,1.60679e+11,5.12302e+10,2.40266e+11,8.70868e+12,3.65412e+09,5.23097e+13,4.37548e+09,2.517e+10,1.92896e+12,1.624e+13,0,306.09,12645.1,66799.6,0,76383.8
0,300,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24856e+10,1.51058e+06,1.30422e+08,6.06372e+10,5.43275e+09,1.66677e+11,1.50972e+10,4.01405e+09,7.07899e+06,5.34587e+09,2.81645e+11,1.68115e+10,9.57474e+11,7.57761e+11,3.7402e+09,3.26042e+13,5.8134e+08,2.1414e+11,1.36101e+13,3.3512e+12,0,309.123,12648.3,66732.8,0,75952.7
0,300,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72287e+09,179126,5.47712e+06,8.08236e+09,2.0526e+08,3.06796e+10,7.87969e+10,1.7632e+11,3.41325e+06,7.59696e+07,1.7208e+11,1.68305e+10,3.16587e+12,4.89297e+12,4.08209e+09,7.8182e+12,3.4873e+08,1.03648e+11,8.98747e+12,1.46778e+13,0,305.541,12703.3,67085.9,0,76581.3
0,300,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78465e+07,398873,4.61981e+07,1.31982e+09,1.21775e+09,3.05761e+09,9.67981e+09,2.54912e+10,7.15848e+06,4.44744e+08,4.72036e+10,1.77884e+10,6.63938e+11,6.03253e+12,3.76042e+09,2.18699e+12,1.73873e+09,2.36435e+10,7.11224e+12,3.06265e+13,0,305.618,12688.9,67062.7,0,76268.8
0,300,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24312e+09,52328.3,1.42514e+07,1.35324e+08,4.33152e+08,1.11604e+10,1.04288e+11,2.38635e+10,639641,2.44214e+08,1.31182e+09,1.3856e+10,1.21398e+12,9.82774e+12,4.11624e+09,2.53288e+12,5.87264e+08,5.32105e+10,8.70251e+11,9.5657e+12,0,305.043,12639.5,66719.4,0,76207
0,300,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41695e+07,1.19866e+06,3.34755e+07,1.76813e+09,5.43892e+10,2.58776e+09,9.86671e+09,5.18659e+11,8.05105e+06,1.91396e+08,1.02734e+10,2.26915e+11,2.48982e+11,5.49052e+12,3.46624e+09,3.4973e+13,1.37876e+09,6.2726e+09,1.31107e+12,1.2588e+13,0,308.039,12656.8,66704.2,0,76189.9
0,300,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91989e+10,154889,1.83091e+08,3.16154e+10,1.42802e+09,2.85697e+11,7.38597e+10,4.77856e+10,7.11322e+06,9.13233e+08,1.19003e+11,4.24483e+09,1.18547e+13,4.78248e+12,3.40327e+09,2.04271e+12,3.32473e+08,3.28805e+10,1.43797e+13,7.11412e+12,0,305.797,12681,66914.4,0,76415.4
0,300,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73493e+08,802566,1.60025e+07,6.8736e+07,2.05738e+10,3.34681e+09,3.95073e+09,3.25637e+09,5.99822e+06,1.6455e+09,6.37044e+08,3.03836e+11,9.10292e+11,2.64935e+12,3.41348e+09,9.37963e+12,4.2613e+08,9.34944e+10,1.45782e+12,7.96436e+12,0,308.082,12672.5,67024.8,0,76466.7
0,300,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71306e+09,5.6557e+06,2.01642e+07,4.72534e+08,3.76284e+08,3.43266e+10,7.682e+10,1.16167e+10,1.97478e+07,1.29043e+08,1.59503e+09,3.98503e+09,2.3643e+11,3.37077e+12,3.45191e+09,5.42106e+13,1.17721e+09,3.16e+11,3.15685e+12,1.20609e+13,0,306.646,12623,66788,0,76340.8
0,300,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96562e+09,287526,2.98826e+06,2.71655e+09,2.56609e+09,9.79477e+09,6.20595e+09,8.12822e+10,2.28584e+06,4.98537e+07,6.84822e+10,6.42592e+10,2.78006e+11,1.08804e+13,3.18076e+09,1.61889e+12,4.64813e+08,1.57716e+10,1.89013e+13,7.97887e+13,0,306.408,12667.5,66958.6,0,76607.8
0,300,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01957e+08,317892,5.4629e+06,2.66812e+09,2.98067e+10,1.58199e+10,2.60257e+11,1.85526e+11,1.35756e+06,3.54987e+08,4.92851e+10,1.46644e+11,3.22258e+12,3.46874e+13,3.40494e+09,3.45941e+13,3.71737e+08,2.55205e+10,2.77358e+12,1.22921e+13,0,305.519,12644.6,66698.4,0,76084.7
0,300,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77579e+08,82682.8,3.4212e+07,6.76695e+09,4.76967e+08,1.15766e+10,3.67104e+10,2.37338e+11,2.29649e+06,1.02726e+09,5.10885e+10,7.5728e+09,2.26897e+13,2.47574e+12,3.53113e+09,2.83177e+13,5.69621e+08,1.8985e+11,1.02089e+13,4.97538e+12,0,306.597,12637.9,67071,0,76688
0,300,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9334e+08,51424.7,8.11791e+06,1.41801e+09,1.74199e+08,4.69114e+09,7.19606e+10,2.16693e+10,57463.6,2.3555e+08,1.19049e+10,7.00528e+09,4.54319e+11,4.24338e+12,3.42087e+09,6.30624e+12,4.79918e+08,6.49944e+11,7.62484e+12,2.76223e+12,0,305.444,12682.1,66927.4,0,76538.7
0,300,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18301e+07,1.5357e+06,1.3415e+08,1.26289e+09,2.92809e+09,1.44904e+10,1.89083e+10,1.72838e+11,3.35131e+07,8.86334e+08,1.55979e+11,1.89104e+10,5.887e+11,1.28662e+12,3.60268e+09,1.13204e+13,6.39188e+08,2.947e+11,2.72654e+13,1.58616e+12,0,307.531,12681.3,66760.5,0,75968.9
0,300,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02614e+08,48777.4,1.92883e+07,2.64415e+08,1.21215e+11,7.07468e+09,3.05284e+09,5.07952e+11,541643,1.22098e+08,4.68055e+09,6.51592e+11,6.55148e+11,3.81595e+12,3.56935e+09,1.3957e+13,4.98647e+08,6.53754e+09,1.02559e+12,8.62889e+12,0,307.651,12688.1,67046.9,0,76629
0,300,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32083e+07,267711,1.00163e+07,1.26914e+09,7.99232e+09,1.28538e+09,2.05944e+10,2.19189e+11,5.1673e+06,2.61706e+08,8.97545e+09,4.16973e+10,1.83518e+12,1.24139e+12,3.0444e+09,2.91102e+13,3.56431e+08,1.22877e+10,7.7241e+12,2.89838e+12,0,305.826,12691.2,66920.1,0,76490.9
0,300,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71349e+07,876793,6.30199e+06,1.46716e+10,3.82544e+09,4.40168e+09,1.14894e+11,8.3754e+11,4.96844e+06,8.99897e+07,1.26033e+11,3.16697e+10,3.25353e+11,2.91958e+13,3.30003e+09,3.33245e+13,3.53126e+09,9.31932e+09,1.17098e+13,2.81524e+12,0,306.457,12661.8,66881,0,76170.7
0,300,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06883e+09,6.42651e+06,1.85337e+07,1.03765e+08,1.2469e+08,1.92215e+10,8.7245e+09,7.31596e+09,2.24593e+07,1.88255e+08,3.36477e+09,7.17149e+09,1.61369e+12,6.00275e+12,3.36111e+09,2.99514e+13,4.41681e+08,5.15959e+09,3.6788e+13,8.50573e+12,0,306.885,12646.6,67005.7,0,76250.9
0,300,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3055e+08,1.04977e+07,1.13847e+08,7.68816e+07,6.91596e+08,3.57043e+09,6.78109e+10,1.45558e+11,4.89883e+07,7.98501e+08,5.04094e+09,1.2971e+10,1.74808e+12,1.20316e+13,3.43207e+09,1.25097e+14,6.74476e+08,1.59e+11,2.50785e+12,6.59377e+12,0,306.411,12662.9,66912.8,0,76489.8
0,300,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69664e+10,1.00879e+06,3.25581e+06,9.41909e+10,1.02762e+09,2.26049e+11,4.32534e+11,1.16268e+12,3.8449e+06,1.19096e+08,2.94195e+11,3.33183e+10,8.39769e+12,4.63285e+12,3.45571e+09,4.23642e+13,3.74039e+08,2.88423e+10,2.82288e+12,3.88795e+12,0,306.951,12671,66840,0,76358.9
0,300,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50806e+10,908976,2.47869e+06,1.06015e+10,3.48448e+08,6.59723e+10,2.10778e+10,2.02297e+10,2.17021e+07,1.98993e+08,4.51427e+10,6.26894e+10,1.14144e+12,1.21343e+12,3.54554e+09,2.33791e+12,4.36635e+08,5.11868e+09,2.2318e+12,1.21492e+13,0,306.187,12677.5,66764.1,0,76255.4
0,300,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58363e+09,1.99687e+06,4.48928e+06,6.24939e+09,8.82194e+07,8.02616e+10,1.80238e+10,1.21705e+11,1.22755e+07,1.39184e+08,2.25833e+10,6.42936e+08,1.40555e+12,8.12167e+11,3.45391e+09,1.39555e+13,3.93087e+09,5.48038e+10,1.73436e+13,3.02856e+11,0,307.668,12646.8,66778.3,0,76021.2
0,300,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04203e+10,49511,2.3146e+07,3.63915e+09,6.31917e+09,9.59338e+10,6.62108e+10,6.57417e+11,1.51335e+06,2.00356e+08,4.07409e+10,4.67308e+10,1.93849e+12,3.37029e+12,3.38372e+09,9.91314e+12,5.03058e+08,6.12623e+10,1.20574e+13,8.16064e+13,0,309.011,12635.7,66945.2,0,76425.7
