obsnme,obsval,weight,obgnme,oname,otype,usecol,time,i,j,totim
d009_cmg_20010108,3.60000000E+00,1.00000000E+00,d009_cmg,,,,,,,
d009_cmg_20010312,3.62000000E+00,1.00000000E+00,d009_cmg,,,,,,,
d009_cmg_20010430,2.16000000E+00,1.00000000E+00,d009_cmg,,,,,,,
d009_cmg_20010530,1.35000000E+00,1.00000000E+00,d009_cmg,,,,,,,
d009_cmg_20010821,2.60000000E+00,1.00000000E+00,d009_cmg,,,,,,,
d009_cna_19961119,2.26000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970108,2.37000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970130,2.86000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970225,2.47000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970325,1.93000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970429,1.75000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970514,1.24000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970521,1.12000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970529,1.44000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970605,9.30000000E-01,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970611,1.06000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970616,1.05000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970626,8.60000000E-01,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970701,9.00000000E-01,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970715,9.70000000E-01,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970730,1.07000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970812,1.31000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19970925,1.33000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19971022,1.40000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19971125,1.95000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19971223,2.37000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19980212,2.56000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19980316,2.24000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19980423,2.70000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19980506,1.73000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19980529,1.06000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19980602,8.60000000E-01,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19980609,1.14000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19980624,8.70000000E-01,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19980709,1.03000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19980722,1.27000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19980930,2.22000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19990217,2.71000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19990429,2.41000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_19990819,1.42000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20000329,2.67000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20000424,1.75000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20000516,1.20000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20000531,7.60000000E-01,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20000612,9.60000000E-01,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20000628,1.25000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20000718,1.60000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20000822,1.90000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20000915,1.78000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20001205,2.53000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20010108,2.81000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20010312,2.81000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20010430,1.53000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20010530,9.10000000E-01,1.00000000E+00,d009_cna,,,,,,,
d009_cna_20010821,1.75000000E+00,1.00000000E+00,d009_cna,,,,,,,
d009_cso4_19961119,1.16000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970108,8.30000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970130,1.55000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970225,1.41000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970325,1.16000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970429,9.20000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970514,4.60000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970521,4.00000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970529,5.20000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970605,2.80000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970611,3.60000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970616,3.20000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970626,3.30000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970701,3.10000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970715,3.40000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970730,4.00000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970812,5.10000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19970925,5.60000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19971022,7.50000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19971125,1.10000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19971223,1.30000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19980212,1.50000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19980316,2.86000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19980423,1.35000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19980506,7.50000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19980529,3.60000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19980602,3.10000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19980609,4.30000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19980624,3.20000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19980709,3.70000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19980722,5.90000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19980930,1.08000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19990217,1.09000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19990429,1.07000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_19990819,6.90000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_20000329,1.41000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_20000424,1.03000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_20000516,6.00000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_20000531,2.70000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_20000612,3.80000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_20000628,5.40000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_20000718,7.40000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_20000915,9.50000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_20001205,1.30000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_20010108,1.51000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_20010312,1.60000000E+02,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_20010430,7.40000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_20010530,3.50000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_cso4_20010821,8.70000000E+01,1.00000000E+00,d009_cso4,,,,,,,
d009_lca_19961119,5.51261495E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970108,6.45087513E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970130,1.43907337E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970225,2.64670107E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970325,4.93228818E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970429,9.84108928E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970514,2.63782002E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970521,2.71628156E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970529,1.57798970E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970605,3.65094528E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970611,2.40542019E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970616,2.95154388E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970626,2.75767755E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970701,2.74798913E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970715,1.79786308E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970730,1.82318510E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970812,1.57794077E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19970925,1.43814367E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19971022,1.00162638E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19971125,5.33939769E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19980316,3.49859727E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19980423,7.18802713E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19980506,1.48790694E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19980529,2.29588718E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19980602,2.78035727E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19980609,1.14741758E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19980624,2.24264978E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19980709,1.70954185E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19980722,9.83154765E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19980930,4.07598815E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19990217,4.11537795E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19990429,7.82022121E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_19990819,1.55981167E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20000329,4.21739999E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20000424,1.15453710E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20000516,1.31941156E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20000531,2.28632109E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20000612,1.40066220E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20000628,1.08158034E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20000718,7.78817112E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20000822,1.09479182E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20000915,8.09056736E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20001205,4.77154844E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20010108,4.88091018E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20010312,2.94175760E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20010430,1.56541432E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20010530,2.30643190E+04,1.00000000E+00,d009_lca,,,,,,,
d009_lca_20010821,9.32877721E+03,1.00000000E+00,d009_lca,,,,,,,
d009_lk_19980316,4.64848589E+01,1.00000000E+00,d009_lk,,,,,,,
d009_lk_19980423,9.54162893E+01,1.00000000E+00,d009_lk,,,,,,,
d009_lk_19980506,2.34283689E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_19980529,4.72359563E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_19980602,6.83694411E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_19980609,2.03040970E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_19980624,4.27171387E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_19980709,2.86248868E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_19980722,1.72483292E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_19980930,5.24055620E+01,1.00000000E+00,d009_lk,,,,,,,
d009_lk_19990217,4.62402017E+01,1.00000000E+00,d009_lk,,,,,,,
d009_lk_19990429,9.84989694E+01,1.00000000E+00,d009_lk,,,,,,,
d009_lk_19990819,2.35727166E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20000329,5.59775564E+01,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20000424,1.66856178E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20000516,2.72645930E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20000531,7.19292027E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20000612,3.30287155E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20000628,2.11383779E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20000718,1.32775436E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20000822,1.71969512E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20000915,1.14303821E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20001205,4.92494847E+01,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20010108,4.99100590E+01,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20010312,2.99460354E+01,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20010430,2.36632397E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20010530,4.68493980E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lk_20010821,1.22866822E+02,1.00000000E+00,d009_lk,,,,,,,
d009_lmg_19961119,2.99827340E+02,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970108,3.47266362E+02,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970130,7.32014199E+01,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970225,1.40922520E+02,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970325,3.01662268E+02,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970429,6.01269417E+02,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970514,1.72676571E+03,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970521,1.79827900E+03,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970529,9.95705677E+02,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970605,2.48437105E+03,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970611,1.59993545E+03,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970616,1.98661607E+03,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970626,1.85327793E+03,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970701,1.84630520E+03,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970715,1.18989006E+03,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970730,1.25244889E+03,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970812,1.08412477E+03,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19970925,9.73588671E+02,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19971022,5.96474137E+02,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19971125,2.90652697E+02,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19980316,1.94502436E+02,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19980423,4.19831673E+02,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19980506,8.71370913E+02,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19980529,1.40609358E+03,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19980602,1.71683263E+03,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19980609,6.94116806E+02,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19980624,1.42390463E+03,1.00000000E+00,d009_lmg,,,,,,,
d009_lmg_19980709,1.08138461E+03,1.00000000E+00,d009_lmg,,,,,,,
