name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
M009_LCA_199204,229.756,25.875,145.651,299.675,255.631,203.881,644.492,165.833,471.378,1480.89,810.325,478.659,171.702
M009_LCA_199205,481.446,24.2937,415.645,547.362,505.74,457.152,1761.08,1122.58,706.248,6610.54,2883.66,638.496,158.885
M009_LCA_199305,715.542,24.7302,636.2,792.18,740.273,690.812,2705.49,1267.26,1563.31,7893.03,3972.74,1438.23,771.128
M009_LCA_199506,1672.62,24.1654,1597.87,1748.43,1696.78,1648.45,7502,5859.33,2283.11,32966.8,13361.3,1642.67,534.68
M009_LCA_199605,877.314,24.6287,814.104,949.843,901.942,852.685,6416.16,6761.16,1106.73,37615.4,13177.3,-345.007,156.892
M009_LCA_199705,511.318,27.2018,440.414,597.844,538.519,484.116,9843.2,10516.3,1400.21,64369.2,20359.5,-673.117,802.369
M009_LCA_199706,805.615,26.2785,724.002,878.646,831.894,779.337,11235.6,12653.6,1138.98,78003,23889.3,-1417.98,260.334
M009_LCA_199805,394.954,26.8284,319.763,493.523,421.783,368.126,7296.46,7626.68,1246.15,49445.3,14923.1,-330.224,752.626
M009_LCA_199906,413.654,24.798,330.154,484.824,438.452,388.856,17879.7,21187.7,1515.65,142176,39067.4,-3308.04,1030.83
M009_LCA_200005,547.086,24.6796,467.766,611.746,571.766,522.407,13747.2,16569.4,1624.78,116423,30316.6,-2822.21,1013.03
M009_LCA_200008,237.206,26.1473,161.835,307.381,263.353,211.059,4629.11,5885.05,348.636,43444.3,10514.2,-1255.93,41.2542
M009_LCA_200009,226.745,25.1725,159.75,304.838,251.917,201.572,4664.8,5957.78,333.432,44157.7,10622.6,-1292.98,28.594
M009_LCA_200012,156.332,25.8774,64.0096,250.765,182.21,130.455,4553.19,5943.22,271.761,45104,10496.4,-1390.03,20.9955
M009_LCA_200101,154.017,24.5507,65.5781,220.441,178.568,129.467,4547.06,5947.68,281.051,44880.3,10494.7,-1400.62,60.6099
M009_LCA_200103,104.183,24.6904,38.9792,163.54,128.873,79.4922,4533.09,5926.86,272.279,44964.2,10460,-1393.77,108.739
M009_LCA_200105,590.965,26.3545,513.746,678.144,617.319,564.61,15456.8,17696.9,2565.39,133751,33153.6,-2240.08,1887.24
M009_LCA_200107,304.209,25.4992,208.67,377.273,329.708,278.71,6466.35,8520.11,489.079,68023.2,14986.5,-2053.77,111.807
M009_LCA_200108,269.196,24.4677,212.193,346.36,293.663,244.728,6418.97,8511.79,449.036,68124.5,14930.8,-2092.81,102.676
M009_LCA_200111,132.952,27.7664,61.6118,206.224,160.719,105.186,5970.3,8174.58,218.908,65487,14144.9,-2204.29,12.6839
M009_LCA_200205,308.231,25.2756,217.722,367.365,333.506,282.955,9748.83,12250,951.721,87710.1,21998.8,-2501.16,584.356
M009_LCA_200206,245.803,27.3817,165.538,334.232,273.185,218.422,6099.82,8148.37,352.941,63506.7,14248.2,-2048.55,18.7088
M009_LCA_200209,181.148,27.0959,107.483,256.391,208.244,154.052,5866.58,7740.46,412.583,60903,13607,-1873.88,156.192
M009_LCA_200310,147.182,25.383,82.1889,215.153,172.565,121.799,6121.57,8244.04,391.992,66708.8,14365.6,-2122.47,176.838
M009_LCA_200405,544.09,25.4895,474.507,626.193,569.58,518.601,17467.9,20981,2573.1,155029,38448.8,-3513.09,1946.91
M009_LMG_199604,7.62044,2.82887,-0.24355,15.6444,10.4493,4.79158,245.131,311.828,16.3768,2952.12,556.959,-66.6975,0.732413
M009_LMG_199608,6.33298,2.89441,-1.85069,13.0985,9.22739,3.43856,320.769,387.276,18.4383,3443.8,708.045,-66.5076,5.33984
M009_LMG_199610,13.9144,2.74658,6.468,20.8871,16.661,11.1678,615.629,708.745,44.1324,6254.03,1324.37,-93.1162,23.2454
M009_LMG_199611,7.32605,2.85964,-0.724061,15.5418,10.1857,4.46641,342.888,405.368,21.3548,3579.71,748.256,-62.4795,5.81301
M009_LMG_199701,5.24103,2.66501,-3.0527,12.7045,7.90604,2.57602,357.504,416.291,23.7392,3636.79,773.795,-58.7868,11.0347
M009_LMG_199702,5.9382,2.78669,-1.12198,13.1524,8.72489,3.15151,359.394,419.141,23.5509,3647.15,778.535,-59.7467,10.3985
M009_LMG_199703,7.28263,2.79052,-1.88568,14.5314,10.0731,4.49211,360.196,421.541,22.5795,3654.43,781.737,-61.3451,8.04807
M009_LMG_199704,8.53246,2.78904,0.481325,15.6866,11.3215,5.74342,363.588,422.981,22.997,3662.06,786.57,-59.3927,7.31039
M009_LMG_199705,30.1727,2.75851,22.1828,37.3948,32.9312,27.4142,1445.35,1645.7,104.156,14319.2,3091.05,-200.349,66.761
M009_LMG_199706,60.1265,2.75754,53.302,68.4088,62.8841,57.369,1728.4,2035.42,119.321,18020.8,3763.82,-307.013,50.9123
M009_LMG_199708,20.0427,2.86322,13.1625,29.3416,22.9059,17.1794,502.171,573.783,29.9855,4712.7,1075.95,-71.6123,0.643876
M009_LMG_199709,18.9749,2.89542,12.3044,26.5792,21.8703,16.0795,492.687,565.237,28.9485,4669.07,1057.92,-72.5501,2.36927
M009_LMG_199710,14.4894,2.71009,7.50005,22.1274,17.1995,11.7793,662.504,722.258,49.5151,5941.61,1384.76,-59.7544,27.3877
M009_LMG_199711,6.96804,2.69412,-0.029813,13.8163,9.66216,4.27392,484.644,557.033,28.6633,4587.75,1041.68,-72.3888,14.847
M009_LMG_199803,5.84816,2.87435,-2.51078,14.1491,8.72251,2.97382,469.861,543.034,28.1189,4483.94,1012.89,-73.1724,13.9697
M009_LMG_199804,6.71123,2.87018,-2.85478,14.0672,9.58141,3.84105,467.111,540.266,27.9856,4461.42,1007.38,-73.1552,13.9184
M009_LMG_199805,23.0064,2.81018,16.1141,31.9382,25.8165,20.1962,1030.62,1159.26,77.1251,9609.03,2189.87,-128.643,45.187
M009_LMG_199806,39.8604,2.61963,31.2866,46.3598,42.48,37.2407,1299.2,1571.35,73.7288,13771.1,2870.55,-272.153,27.3691
M009_LMG_199807,19.2578,3.00107,10.3842,26.7399,22.2589,16.2568,549.473,633.507,34.0802,5077.3,1182.98,-84.0342,7.34034
M009_LMG_199808,8.94104,2.74786,0.670869,16.1199,11.6889,6.19318,540.793,625.204,30.5903,5055.9,1166,-84.4107,14.4704
M009_LMG_199809,6.22245,2.78056,-2.1219,14.6511,9.00301,3.44189,531.096,616.368,29.2547,4983.47,1147.46,-85.2722,14.6036
M009_LMG_199810,7.41727,2.72836,-0.618914,14.6315,10.1456,4.68891,530.494,611.762,30.6462,4953.69,1142.26,-81.2682,16.0147
M009_LMG_199811,7.63859,2.71307,0.744747,15.5763,10.3517,4.92552,521.488,603.74,29.8421,4895.19,1125.23,-82.2515,14.2658
M009_LMG_199902,5.44787,2.91158,-4.22051,13.8105,8.35945,2.53629,517.035,596.119,31.6327,4846.58,1113.15,-79.0839,17.8222
M009_LMG_199904,7.65126,2.64474,-0.913196,14.5249,10.296,5.00652,506.96,589.787,28.8087,4785.8,1096.75,-82.8271,14.2838
M009_LMG_199906,28.3012,2.6185,20.5459,34.8246,30.9197,25.6827,2781.43,3181.84,189.398,26345.6,5963.27,-400.409,154.573
M009_LMG_199908,18.9414,3.00083,10.2633,28.2556,21.9422,15.9405,685.702,781.562,40.8572,6081.76,1467.26,-95.8602,12.6016
M009_LMG_199910,10.5601,2.77334,2.89071,18.1856,13.3335,7.78681,637.298,741.793,35.0902,5764.09,1379.09,-104.495,16.9045
M009_LMG_199911,6.02365,2.92323,-1.66503,13.4921,8.94689,3.10042,634.403,738.864,33.41,5758.69,1373.27,-104.46,19.918
M009_LMG_200003,5.92873,2.62493,-0.184225,12.9676,8.55366,3.3038,636.634,733.868,37.1673,5739.49,1370.5,-97.2346,24.1996
M009_LMG_200004,11.4605,2.71376,3.82625,19.4319,14.1743,8.74678,626.499,729.291,35.0493,5694.65,1355.79,-102.792,15.6173
M009_LMG_200005,35.993,2.67177,27.3139,43.5695,38.6648,33.3213,2035.87,2336.55,151.05,17920.9,4372.41,-300.682,107.481
M009_LMG_200006,18.0189,2.87696,10.6668,27.2814,20.8958,15.1419,762.972,881.005,38.1235,6560.18,1643.98,-118.034,10.8421
M009_LMG_200007,10.2144,2.71636,0.943603,16.8804,12.9308,7.49804,714.173,827.399,41.265,6215.9,1541.57,-113.226,24.3846
M009_LMG_200008,9.19974,2.66307,1.41937,17.1116,11.8628,6.53667,719.201,829.381,39.3793,6263.48,1548.58,-110.18,22.2677
M009_LMG_200009,10.64,2.91745,3.21911,19.0172,13.5574,7.72253,727.906,838.802,41.4298,6330.72,1566.71,-110.897,22.4126
M009_LMG_200011,7.50878,2.80896,-1.28171,14.2166,10.3177,4.69982,719.332,828.146,39.9072,6216.47,1547.48,-108.814,25.6905
M009_LMG_200012,6.19497,2.73948,-2.92426,14.602,8.93446,3.45549,718.613,827.993,40.8158,6211.49,1546.61,-109.38,26.2137
M009_LMG_200101,5.81091,2.67183,-2.48119,13.5874,8.48274,3.13908,717.727,828.151,40.1411,6203.02,1545.88,-110.424,26.5537
M009_LMG_200103,5.51232,2.94378,-3.68429,14.3317,8.4561,2.56854,716.199,824.101,43.7443,6176.18,1540.3,-107.902,29.4126
M009_LMG_200104,17.9188,2.71949,10.8197,24.1892,20.6382,15.1993,708.19,819.057,41.1991,6129.05,1527.25,-110.867,17.0099
M009_LMG_200105,41.1518,2.90815,32.4768,47.6336,44.0599,38.2436,2189.75,2535.74,107.803,18921.2,4725.49,-345.99,60.1689
M009_LMG_200107,14.0448,2.98139,5.9734,21.2179,17.0262,11.0634,1001.56,1152.89,49.5922,7995.76,2154.45,-151.332,28.3743
M009_LMG_200108,12.4835,2.65586,5.20447,18.9905,15.1393,9.82763,1001.12,1144.67,52.7527,7926.94,2145.79,-143.55,33.7622
M009_LMG_200109,7.4459,2.80884,-1.07255,14.41,10.2547,4.63705,973.852,1121.34,48.9311,7737.57,2095.19,-147.484,34.5211
M009_LMG_200111,5.93575,2.75546,-2.07396,14.9091,8.69121,3.18029,952.513,1096.75,48.5794,7587.79,2049.26,-144.232,33.6703
M009_LMG_200204,10.711,2.76022,2.42634,18.0608,13.4713,7.95081,905.101,1048.43,51.6412,7321.18,1953.53,-143.331,33.5804
M009_LMG_200205,16.1227,2.72401,8.57691,24.1327,18.8467,13.3987,1454.65,1668.21,99.6932,12674.1,3122.85,-213.56,75.5606
M009_LMG_200206,7.116,2.6732,0.412378,15.9454,9.7892,4.4428,943.729,1102.77,47.7134,7890.25,2046.5,-159.04,31.768
M009_LMG_200207,5.74667,2.86295,-4.0753,13.3259,8.60962,2.88372,902.945,1047.59,46.0845,7353.44,1950.54,-144.648,32.7586
M009_LMG_200209,7.28296,3.01654,-1.22326,16.5758,10.2995,4.26643,898.272,1040.11,46.3865,7315.92,1938.38,-141.835,29.8108
M009_LMG_200212,5.69454,2.72226,-2.47919,13.1563,8.41679,2.97228,868.473,1002.9,46.5867,7045.63,1871.37,-134.422,33.4305
M009_LMG_200304,5.768,2.78311,-2.41807,13.8668,8.55111,2.98488,823.773,959.962,44.2359,6804.93,1783.74,-136.189,30.3691
M009_LMG_200307,12.6027,2.78452,5.12108,20.7998,15.3872,9.81818,979.267,1132.89,47.7857,7683.92,2112.16,-153.622,26.9859
M009_LMG_200308,14.1994,2.76138,6.99856,20.7843,16.9608,11.4381,981.756,1128.9,49.97,7711.19,2110.66,-147.147,29.1857
M009_LMG_200310,5.94146,2.83017,-1.86155,14.581,8.77164,3.11129,937.182,1092.02,45.1574,7480.91,2029.2,-154.836,30.5764
M009_LMG_200403,5.46541,2.6596,-1.21714,14.5807,8.12501,2.80581,887.926,1030.55,47.7787,7144.98,1918.48,-142.628,33.198
M009_LMG_200404,9.24718,2.8159,1.77147,18.1518,12.0631,6.43128,872.073,1016.51,48.2012,7058.65,1888.59,-144.439,30.0494
M009_LMG_200405,26.1121,2.83669,18.4505,33.1797,28.9488,23.2754,2452.57,2786.83,147.82,18998.6,5239.4,-334.268,114.64
M009_LNA_199506,110.18,33.473,26.4372,204.456,143.653,76.7069,9375.7,8609.86,459.154,42541.8,17985.6,765.841,254.698
M009_LNA_199605,54.3614,32.0168,-49.4705,158.372,86.3782,22.3446,9188.09,9651.78,353.905,60029.9,18839.9,-463.691,195.532
M009_LNA_199608,12.9183,33.7988,-90.5512,116.811,46.7171,-20.8805,3238.2,3310.56,121.423,19198.6,6548.76,-72.364,4.61216
M009_LNA_199610,22.8865,34.4175,-95.5148,121.032,57.304,-11.5311,6342.82,6195.99,281.724,35673.9,12538.8,146.831,160.692
M009_LNA_199611,11.601,33.8893,-82.1448,118.602,45.4903,-22.2883,3454.23,3487.24,133.35,20239,6941.47,-33.0149,14.7478
M009_LNA_199701,7.48376,31.2139,-65.1272,102.166,38.6976,-23.7301,3594.93,3585.88,146.26,20563.4,7180.81,9.05184,44.0945
M009_LNA_199702,10.5202,33.5258,-73.2768,98.6985,44.046,-23.0055,3614.19,3610.76,147.559,20636.1,7224.95,3.43638,48.861
M009_LNA_199703,6.79699,33.0979,-82.4422,115.343,39.8949,-26.3009,3623.17,3631.26,145.978,20673.4,7254.43,-8.08997,30.6346
M009_LNA_199704,9.75937,31.824,-67.2253,87.4123,41.5834,-22.0646,3654.32,3648.42,147.957,20758.2,7302.75,5.89997,60.5451
M009_LNA_199705,28.934,31.9594,-62.1117,113.445,60.8934,-3.02545,14891.2,14451,693.529,82121.2,29342.2,440.198,580.084
M009_LNA_199706,52.9841,31.8283,-35.0145,158.086,84.8124,21.1558,17419.6,17498.7,735.614,101335,34918.3,-79.1296,577.528
M009_LNA_199707,29.4995,32.2766,-54.1255,110.455,61.7761,-2.77702,5182.11,5208.03,201.68,28889.5,10390.1,-25.9182,91.2243
M009_LNA_199708,22.67,32.3338,-58.2836,126.151,55.0039,-9.6638,5056.96,5062.57,201.125,28237,10119.5,-5.60835,74.9736
M009_LNA_199709,28.5499,33.4799,-54.1929,122.933,62.0298,-4.93005,4956.54,4975.62,196.517,27650.4,9932.17,-19.0798,73.5844
M009_LNA_199710,22.9372,32.4953,-83.0281,145.792,55.4326,-9.55809,6953.75,6599.68,337.424,35792.6,13553.4,354.07,191.632
M009_LNA_199711,12.3965,28.9569,-59.7595,93.4164,41.3534,-16.5603,4884.07,4898.33,197.854,27183.7,9782.4,-14.2632,104.437
M009_LNA_199803,4.31811,34.4485,-105.776,85.6255,38.7666,-30.1304,4733.51,4786.4,194.001,26746.3,9519.91,-52.8878,108.376
M009_LNA_199804,8.95571,33.682,-88.3788,119.792,42.6377,-24.7263,4707.82,4762.99,193.628,26633.7,9470.81,-55.1765,73.8362
M009_LNA_199805,24.2144,32.0391,-59.1831,122.077,56.2535,-7.8247,10623.9,10331.9,506.738,57179.2,20955.8,291.986,384.661
M009_LNA_199806,34.5871,32.5309,-63.155,141.328,67.1179,2.05621,12959.6,13509.6,517.036,78761.9,26469.2,-550.051,375.708
M009_LNA_199807,18.7924,31.8563,-81.4036,111.825,50.6487,-13.064,5537.4,5629.81,222.096,31104.9,11167.2,-92.4014,110.271
M009_LNA_199808,12.5279,31.5069,-79.1296,133.854,44.0348,-18.979,5455.82,5549.92,223.484,30888,11005.7,-94.1038,89.6297
M009_LNA_199809,10.6046,32.241,-74.7026,100.788,42.8456,-21.6364,5366.87,5483.56,215.905,30487.3,10850.4,-116.689,115.117
M009_LNA_199810,9.68102,32.2334,-82.041,111.904,41.9144,-22.5524,5354.47,5434.71,218.549,30222.5,10789.2,-80.2473,106.645
M009_LNA_199811,11.9841,31.7618,-79.3256,97.5296,43.7459,-19.7777,5264.3,5368.43,214.239,29828.6,10632.7,-104.132,116.71
M009_LNA_199902,8.25912,33.91,-81.8888,103.768,42.1691,-25.6509,5217.31,5298.13,220.561,29479.2,10515.4,-80.828,116.793
M009_LNA_199904,8.57024,32.7729,-96.0218,107.893,41.3432,-24.2027,5123.2,5241.24,212.06,29152.9,10364.4,-118.032,104.167
M009_LNA_199906,24.7908,33.6165,-66.0268,119.044,58.4074,-8.82567,28276.4,28326.7,1258.24,157879,56603.1,-50.2591,1139.2
M009_LNA_199908,23.8058,32.6254,-71.543,133.774,56.4312,-8.81957,6944.65,7085.63,288.347,38423,14030.3,-140.98,154.574
M009_LNA_199910,13.5121,32.4551,-72.8411,106.944,45.9672,-18.943,6445.09,6682.27,260.527,36585.6,13127.4,-237.181,153.583
M009_LNA_199911,10.7744,32.407,-81.0643,103.253,43.1814,-21.6325,6413.91,6649.96,260.511,36400.4,13063.9,-236.045,157.258
M009_LNA_200003,3.98723,30.2669,-92.5115,90.6504,34.2541,-26.2797,6431.84,6602.26,274.314,36127.6,13034.1,-170.415,183.664
M009_LNA_200004,14.1233,32.1437,-68.0085,167.417,46.267,-18.0204,6338.14,6555.98,266.883,35783.7,12894.1,-217.844,99.4656
M009_LNA_200005,36.0292,32.2386,-59.794,115.33,68.2678,3.79066,20956.7,21491.5,944.647,115818,42448.2,-534.86,829.317
M009_LNA_200006,19.608,34.3963,-70.2791,112.405,54.0043,-14.7883,7710.54,8014.08,317.086,43199.1,15724.6,-303.542,204.681
M009_LNA_200007,14.2236,33.6348,-64.5395,122.211,47.8584,-19.4112,7227.98,7503.92,298.834,40729.1,14731.9,-275.942,176.623
M009_LNA_200008,13.3021,31.649,-88.1678,90.2696,44.9511,-18.3469,7265.27,7512.53,307.265,40416.1,14777.8,-247.261,216.996
M009_LNA_200009,13.1684,33.3866,-92.8535,99.98,46.555,-20.2182,7374.02,7608.11,320.168,41630.3,14982.1,-234.093,220.188
M009_LNA_200011,10.0427,33.7447,-85.222,131.668,43.7874,-23.7019,7276.54,7529.68,311.204,40807.9,14806.2,-253.144,179.536
M009_LNA_200012,6.62656,31.0216,-78.3032,93.5491,37.6481,-24.395,7273.98,7530.41,311.759,40752,14804.4,-256.422,218.21
M009_LNA_200101,8.40516,32.9955,-83.1394,98.5047,41.4007,-24.5903,7262.73,7513.97,313.687,40700.3,14776.7,-251.236,215.182
M009_LNA_200103,6.17502,32.2047,-97.3356,96.5185,38.3797,-26.0297,7249.11,7486.02,320.817,40556.8,14735.1,-236.907,224.298
M009_LNA_200104,24.6606,30.8341,-80.7066,113.992,55.4948,-6.17351,7173.89,7445.68,314.017,40259,14619.6,-271.787,200.025
M009_LNA_200105,41.2365,34.1861,-34.624,124.615,75.4226,7.05037,21599.6,22172.9,911.502,120597,43772.5,-573.27,786.887
M009_LNA_200107,12.523,34.8568,-86.9451,94.6054,47.3798,-22.3338,10008.2,10374,447.267,54411.1,20382.1,-365.816,352.661
M009_LNA_200108,16.5718,31.8013,-58.2892,114.245,48.3731,-15.2295,10024.4,10342.9,452.438,54369.2,20367.3,-318.524,338.193
M009_LNA_200109,13.4391,30.9401,-91.6237,81.3114,44.3792,-17.501,9769.8,10146.1,436.805,53039.4,19915.9,-376.34,355.493
M009_LNA_200111,5.88638,33.7031,-95.8909,127.518,39.5895,-27.8168,9564.34,9954.46,427.444,52163.3,19518.8,-390.123,299.926
M009_LNA_200204,11.5908,31.4336,-73.7972,113.226,43.0245,-19.8428,9108.5,9508.76,427.959,50106.1,18617.3,-400.256,314.734
M009_LNA_200205,19.7559,30.1477,-64.5155,114.71,49.9036,-10.3918,15171.3,15593.1,747.172,82128.5,30764.4,-421.77,632.462
M009_LNA_200206,14.3301,33.9874,-98.6638,125.99,48.3175,-19.6573,9530.89,10041.2,424.121,53180.3,19572.1,-510.32,298.131
M009_LNA_200207,12.1402,35.2345,-95.5579,138.446,47.3747,-23.0943,9120.38,9562.31,411.083,50559.1,18682.7,-441.926,272.637
M009_LNA_200209,8.88156,33.5186,-92.5673,103.856,42.4002,-24.6371,9079.52,9461.59,413.922,49882.4,18541.1,-382.078,310.065
M009_LNA_200212,5.95403,31.3894,-87.8794,101.529,37.3434,-25.4354,8770.93,9165.31,438.12,49094.2,17936.2,-394.386,336.591
M009_LNA_200304,8.55189,32.225,-71.8743,85.1697,40.7769,-23.6731,8346.27,8777.55,404.642,46459.6,17123.8,-431.281,319.472
M009_LNA_200307,16.6729,32.4139,-60.368,108.825,49.0868,-15.741,9890.38,10412.1,451.439,55221.4,20302.5,-521.754,342.614
M009_LNA_200308,14.5685,32.19,-84.3415,93.7541,46.7584,-17.6215,9926.21,10402.9,457.693,55225.6,20329.1,-476.73,363.939
M009_LNA_200310,9.34503,32.7747,-87.7904,99.8482,42.1198,-23.4297,9487.09,10039.9,439.676,53509.1,19527,-552.81,339.828
M009_LNA_200403,5.09545,33.1627,-93.3677,89.9504,38.2581,-28.0672,9001.81,9488.03,426.541,50548.4,18489.8,-486.217,336.591
M009_LNA_200404,14.9916,30.3807,-61.3048,89.4899,45.3723,-15.3891,8849.96,9367.52,408.038,49853.7,18217.5,-517.559,318.548
M009_LNA_200405,32.4783,32.485,-57.7552,123.609,64.9633,-0.00670033,24828.5,25889.5,1275.58,136574,50718,-1061.07,1151.97
M009_LSO4_199906,1431.57,30.86,1346.06,1524.92,1462.43,1400.71,30486.4,38868,2129.43,318807,69354.4,-8381.66,604.51
M012_LCA_199204,463.971,125.042,133.382,822.515,589.013,338.929,2716.53,1504.4,1238.11,10710.3,4220.93,1212.13,415.597
M012_LCA_199205,808.17,122.284,530.519,1133.1,930.453,685.886,5468.74,3591.94,1642.96,26401.9,9060.68,1876.8,509.854
M012_LCA_199206,852.434,118.77,391.357,1180.25,971.204,733.664,5861.96,2855.79,2864.87,21295.4,8717.75,3006.18,1684.62
M012_LCA_199209,387.926,123.021,11.9073,691.083,510.947,264.905,2738.45,1806.12,720.161,11804.9,4544.57,932.331,29.0775
M012_LCA_199210,332.59,123.325,1.42918,669.339,455.916,209.265,4097.68,1658.09,2205.69,12457.2,5755.77,2439.59,1536.35
M012_LCA_199305,901.601,119.835,616.325,1213.52,1021.44,781.766,7299.75,3835.85,2960.69,26438.8,11135.6,3463.9,1747.17
M012_LCA_199306,1410.58,128.714,1086.45,1931.7,1539.29,1281.86,11209.7,4227.44,6324.8,32254.7,15437.1,6982.24,4393.11
M012_LCA_199310,330.669,130.105,-17.2562,688.797,460.774,200.565,9963.11,2216.56,7482.58,22437.5,12179.7,7746.55,6793.78
M012_LCA_199405,495.591,127.66,119.675,988.354,623.251,367.931,7672.15,4401.44,2505.98,31566.3,12073.6,3270.72,1517.63
M012_LCA_199406,1043.72,124.321,754.79,1517.31,1168.04,919.4,6804.59,3630.58,2764.4,27971,10435.2,3174.01,1247.1
M012_LCA_199407,467.959,121.039,15.2854,830.333,588.998,346.92,4801.27,3391.87,1119.8,23429.2,8193.14,1409.4,289.471
M012_LCA_199410,426.394,119.748,137.299,789.171,546.142,306.646,11490.9,3419.23,7700.47,29929.1,14910.1,8071.65,6911.3
M012_LCA_199411,333.376,117.871,26.1884,648.976,451.248,215.505,4572.46,3422.84,813.722,22826.9,7995.3,1149.62,164.745
M012_LCA_199501,318.786,127.971,-65.3975,705.542,446.757,190.815,4584.36,3486.36,724.136,22983,8070.72,1098,18.5938
M012_LCA_199504,370.968,126.764,-33.061,785.091,497.731,244.204,4756.45,3525.31,803.41,23065.6,8281.76,1231.13,18.3189
M012_LCA_199506,1402.6,124.501,1061.1,1812.42,1527.1,1278.1,17379.5,9398.42,6511.64,65538.4,26778,7981.13,4699.23
M012_LCA_199507,1459.45,124.656,1049.47,1866.83,1584.1,1334.79,7831.61,4315.29,2704.61,33158.6,12146.9,3516.32,837.784
M012_LCA_199508,637.722,126.451,324.415,1049.97,764.173,511.271,5615.99,3583.4,1510.3,24872.5,9199.39,2032.58,460.335
M012_LCA_199509,435.166,114.581,92.4152,741.196,549.747,320.585,5314.26,3558.77,1281.5,26119,8873.03,1755.49,540.3
M012_LCA_199510,329.637,123.806,-127.291,650.973,453.443,205.831,9573.83,3577.1,5523.28,30131.5,13150.9,5996.73,4872.31
M012_LCA_199511,306.359,118.661,-36.5953,621.616,425.02,187.698,7205,3615.48,3088.4,27853.9,10820.5,3589.52,2466.79
M012_LCA_199601,305.389,122.756,-76.33,735.42,428.145,182.633,5241.95,3926.99,806.666,29052.5,9168.94,1314.96,71.2462
M012_LCA_199604,380.431,124.985,1.18543,811.743,505.416,255.445,5600.78,4026.07,957.407,29510.4,9626.85,1574.71,145.664
M012_LCA_199605,1010.38,126.502,591.172,1330.41,1136.88,883.879,14507.4,8237.84,5920.33,61635.8,22745.3,6269.61,4589.92
M012_LCA_199608,364.709,127.268,79.537,706.138,491.977,237.441,6312.55,4264.68,1410.2,32068.4,10577.2,2047.87,704.062
M012_LCA_199609,353.108,116.648,25.5831,680.497,469.756,236.459,7981.37,4292.85,3054.15,34108.4,12274.2,3688.52,2373.66
M012_LCA_199610,468.018,123.815,154.209,823.755,591.834,344.203,14576.4,6586.22,6965.26,52511.6,21162.6,7990.18,6141.51
M012_LCA_199611,320.536,120.085,-56.9979,652.927,440.621,200.452,8348.15,4453.55,3221.77,35434.2,12801.7,3894.6,2568.84
M012_LCA_199701,290.875,120.112,-18.8622,614.841,410.987,170.763,6826.98,4954.74,929.479,35493.2,11781.7,1872.23,314.638
M012_LCA_199702,301.797,126.386,-92.7512,700.258,428.183,175.412,6893.66,4955,1004.06,35498,11848.7,1938.66,303.801
M012_LCA_199703,344.464,118.325,40.6423,696.428,462.789,226.139,6658.93,4800.96,1011.98,35065.5,11459.9,1857.96,315.555
M012_LCA_199704,388.394,121.978,23.6212,734.772,510.372,266.416,6400.93,4660.37,1012.31,34584.3,11061.3,1740.56,277.534
M012_LCA_199705,623.681,125.215,236.093,963.522,748.896,498.466,17167.3,12613.5,4066.06,85417.9,29780.8,4553.86,3102.54
M012_LCA_199706,904.227,135.599,472.667,1313.11,1039.83,768.629,19364,14127,5530.33,95908.3,33491.1,5237.01,4217.23
M012_LCA_199707,736.867,123.69,410.245,1159.8,860.557,613.178,7735.81,5464.68,1697.16,41312.2,13200.5,2271.13,537.358
M012_LCA_199708,530.333,117.469,142.574,793.977,647.802,412.864,7917.06,5486.54,1847.73,40925.7,13403.6,2430.52,1053.75
M012_LCA_199709,616.071,135.052,156.588,962.011,751.124,481.019,8330.3,5800.03,1996.82,44064.5,14130.3,2530.27,1034.81
M012_LCA_199710,460.865,126.059,-13.5133,747.983,586.925,334.806,16318.2,7054.48,8584.07,59605.8,23372.7,9263.7,7836.08
M012_LCA_199711,354.651,123.741,50.7575,844.563,478.392,230.909,7431.51,5809.44,1126.16,44673.4,13240.9,1622.07,281.599
M012_LCA_199712,326.887,112.072,-36.352,696.206,438.959,214.814,7193.99,5759.51,948.265,44322.5,12953.5,1434.48,252.059
M012_LCA_199802,282.167,122.992,6.73531,600.721,405.158,159.175,7425.34,5823.79,1049.07,44444,13249.1,1601.55,448.347
M012_LCA_199803,307.622,135.229,-94.1576,678.125,442.851,172.393,7557.23,5862.08,1077.29,44680.9,13419.3,1695.16,399.169
M012_LCA_199804,358.125,129.605,-11.0329,812.078,487.73,228.521,7576.6,5862.95,1086.71,44478.7,13439.6,1713.65,274.631
M012_LCA_199805,601.461,126.899,284.193,947.298,728.361,474.562,13254.5,9678.01,3117.39,69440.6,22932.5,3576.47,2170.09
M012_LCA_199806,597.168,125.286,219.068,925.422,722.455,471.882,17903.3,11311.8,6725.71,83386.2,29215.1,6591.52,5800.29
M012_LCA_199807,468.647,124.296,97.1642,841.186,592.943,344.351,8285.01,6211.96,1652.27,47714.2,14497,2073.05,811.084
M012_LCA_199808,345.775,126.052,-53.1275,694.318,471.827,219.722,8216.97,6148.72,1642.95,47273.4,14365.7,2068.25,948.635
M012_LCA_199809,271.307,125.566,-102.099,652.402,396.873,145.74,8218.51,6093.42,1687.2,46657.9,14311.9,2125.09,1034.8
