real_name,aquf_caco3,aquf_caso4,aquf_mgso4,soil_caco_h,soil_caco_l,soil_caco_m,soil_caco_mh,soil_caco_ml,soil_caso_h,soil_caso_l,soil_caso_m,soil_caso_mh,soil_caso_ml,p12,p15,p16,p17,p20,p23,p25,p40,p49,p5,p50,p51,p61,p90,p91,p92,rivbot_rg01,rivbot_rg02,rivbot_rg03,rivbot_rg04,rivbot_rg05,rivcd_rg01,rivcd_rg02,rivcd_rg03,rivcd_rg04,rivcd_rg05,salt_ca000,salt_ca001,salt_ca002,salt_ca003,salt_ca004,salt_ca005,salt_ca006,salt_ca007,salt_ca008,salt_ca009,salt_ca010,salt_ca011,salt_ca012,salt_ca013,salt_ca014,salt_ca015,salt_ca016,salt_ca017,salt_ca018,salt_ca019,salt_ca020,salt_ca021,salt_ca022,salt_ca023,salt_ca024,salt_ca025,salt_ca026,salt_ca027,salt_ca028,salt_ca029,salt_ca030,salt_ca031,salt_ca032,salt_ca033,salt_ca034,salt_ca035,salt_ca036,salt_cl000,salt_cl001,salt_cl002,salt_cl003,salt_cl004,salt_cl005,salt_cl006,salt_cl007,salt_cl008,salt_cl009,salt_cl010,salt_cl011,salt_cl012,salt_cl013,salt_cl014,salt_cl015,salt_cl016,salt_cl017,salt_cl018,salt_cl019,salt_cl020,salt_cl021,salt_cl022,salt_cl023,salt_cl024,salt_cl025,salt_cl026,salt_cl027,salt_cl028,salt_cl029,salt_cl030,salt_cl031,salt_cl032,salt_cl033,salt_cl034,salt_cl035,salt_cl036,salt_co3000,salt_co3001,salt_co3002,salt_co3003,salt_co3004,salt_co3005,salt_co3006,salt_co3007,salt_co3008,salt_co3009,salt_co3010,salt_co3011,salt_co3012,salt_co3013,salt_co3014,salt_co3015,salt_co3016,salt_co3017,salt_co3018,salt_co3019,salt_co3020,salt_co3021,salt_co3022,salt_co3023,salt_co3024,salt_co3025,salt_co3026,salt_co3027,salt_co3028,salt_co3029,salt_co3030,salt_co3031,salt_co3032,salt_co3033,salt_co3034,salt_co3035,salt_co3036,salt_hco3000,salt_hco3001,salt_hco3002,salt_hco3003,salt_hco3004,salt_hco3005,salt_hco3006,salt_hco3007,salt_hco3008,salt_hco3009,salt_hco3010,salt_hco3011,salt_hco3012,salt_hco3013,salt_hco3014,salt_hco3015,salt_hco3016,salt_hco3017,salt_hco3018,salt_hco3019,salt_hco3020,salt_hco3021,salt_hco3022,salt_hco3023,salt_hco3024,salt_hco3025,salt_hco3026,salt_hco3027,salt_hco3028,salt_hco3029,salt_hco3030,salt_hco3031,salt_hco3032,salt_hco3033,salt_hco3034,salt_hco3035,salt_hco3036,salt_k000,salt_k001,salt_k002,salt_k003,salt_k004,salt_k005,salt_k006,salt_k007,salt_k008,salt_k009,salt_k010,salt_k011,salt_k012,salt_k013,salt_k014,salt_k015,salt_k016,salt_k017,salt_k018,salt_k019,salt_k020,salt_k021,salt_k022,salt_k023,salt_k024,salt_k025,salt_k026,salt_k027,salt_k028,salt_k029,salt_k030,salt_k031,salt_k032,salt_k033,salt_k034,salt_k035,salt_k036,salt_mg000,salt_mg001,salt_mg002,salt_mg003,salt_mg004,salt_mg005,salt_mg006,salt_mg007,salt_mg008,salt_mg009,salt_mg010,salt_mg011,salt_mg012,salt_mg013,salt_mg014,salt_mg015,salt_mg016,salt_mg017,salt_mg018,salt_mg019,salt_mg020,salt_mg021,salt_mg022,salt_mg023,salt_mg024,salt_mg025,salt_mg026,salt_mg027,salt_mg028,salt_mg029,salt_mg030,salt_mg031,salt_mg032,salt_mg033,salt_mg034,salt_mg035,salt_mg036,salt_na000,salt_na001,salt_na002,salt_na003,salt_na004,salt_na005,salt_na006,salt_na007,salt_na008,salt_na009,salt_na010,salt_na011,salt_na012,salt_na013,salt_na014,salt_na015,salt_na016,salt_na017,salt_na018,salt_na019,salt_na020,salt_na021,salt_na022,salt_na023,salt_na024,salt_na025,salt_na026,salt_na027,salt_na028,salt_na029,salt_na030,salt_na031,salt_na032,salt_na033,salt_na034,salt_na035,salt_na036,salt_so4000,salt_so4001,salt_so4002,salt_so4003,salt_so4004,salt_so4005,salt_so4006,salt_so4007,salt_so4008,salt_so4009,salt_so4010,salt_so4011,salt_so4012,salt_so4013,salt_so4014,salt_so4015,salt_so4016,salt_so4017,salt_so4018,salt_so4019,salt_so4020,salt_so4021,salt_so4022,salt_so4023,salt_so4024,salt_so4025,salt_so4026,salt_so4027,salt_so4028,salt_so4029,salt_so4030,salt_so4031,salt_so4032,salt_so4033,salt_so4034,salt_so4035,salt_so4036
0,1.56912e-06,3.39186e-07,9.99375e-06,23.9704,12.5438,15.4473,17.9537,14.6071,5.14856,0.184592,1.07736,2.24116,0.461687,1.61,2e-05,1.45,0.5,0.4,0.0032,1e-05,1,3.17,0.115,0.3,0.9,0.115,1,0.0872,2,5,5,5,5,5,31.1422,95.0383,12.2078,48.6325,71.1338,76.8176,8.45679,288.071,88.2504,144.861,158.448,63.2741,5.7149,50.7803,106.168,31.3172,82.7663,166.45,1322.09,8.3147,24.3089,94.1853,257.932,280.04,7.89704,197.357,489.106,87.3184,130.969,21.2316,9.62271,737.738,48.3138,155.551,332.248,1908.77,192.169,183.844,1.17813,693.818,9.82038,13.8427,8.43806,12.226,57.7211,188.568,24.0262,160.56,459.784,251.723,23.6147,24.9351,74.5391,70.0626,961.24,112.829,38.0447,11.3871,9.6346,30.9425,163.302,1420.05,153.194,373.817,691.621,57.1894,34.3786,39.1371,132.585,199.475,7.88154,108.576,163.145,16.149,297.044,108.617,25.5788,172.127,81.835,1.18556,0.233003,253.965,3.11105,14.9811,4.54818,1.15106,0.660928,0.859571,0.184042,0.393952,4.10582,5.2899,1.15947,0.247425,6.71876,5.51699,1.05294,0.453275,23.5378,5.87463,84.8646,5.0739,2.56939,0.753919,1.59914,4.16111,0.135129,1.88918,12.2784,3.51246,1.25315,3.51464,4.25517,2.56894,0.65575,3.73523,41.3671,7047.64,381.665,128.258,155.816,218.003,290.58,11054.2,12.369,175.606,294.888,53.5198,9.7296,110.494,93.3381,716.859,1195,186.638,50.4848,6930.54,360.342,19.6045,558.537,86.4293,1141.17,61.4224,135.699,940.898,7.81402,5119.23,298.796,550.024,374.453,301.084,863.084,34.7476,4245.4,0.651646,10.5657,1.52763,22.2559,0.156909,0.196762,7.41145,7.52309,0.0947535,0.734755,13.3595,2.07851,2.64868,6.42253,0.516863,5.93852,0.12696,0.99516,0.449738,50.6932,10.1828,0.620113,0.564829,1.7467,2.25291,16.6608,1.61429,0.319097,9.33098,10.2485,1.33072,3.03883,19.7045,3.12972,0.0539388,0.191139,21.6145,215.884,0.93159,13.1245,8.99795,3.37979,66.0626,3.74809,84.0511,4.31565,12.6372,18.5322,8.78636,43.4476,8.79509,25.159,9.20548,2.25025,42.597,9.08773,29.9415,10.2149,15.9558,15.5365,3.28604,44.2899,8.38312,3.09385,2.92347,92.0736,40.0639,85.9933,1.81378,6.14221,8.00385,164.182,27.6324,2.77768,44.5071,129.38,7.16907,8.59025,14.724,5.23957,79.5922,57.1561,177.845,21.4307,20.7251,157.809,26.5245,225.95,57.0618,15.6896,421.174,9.50306,40.6056,20.5505,38.4057,156.168,19.8803,194.592,461.755,168.793,98.6918,156.963,29.0477,1251.36,708.642,1378.63,512.181,33.5312,51.6203,69.3135,529.868,9.49902,527.765,6.75884,65.1433,27.4579,406.436,82.8927,3342.71,83.6747,81.9756,914.314,517.225,308.952,149.927,80.7952,144.729,36.0245,108.253,157.443,186.013,616.288,469.782,53.6261,11026.5,75.3783,6.96238,135.819,544.202,97.6085,276.893,621.043,529.909,25.6534,71.5183,109.004,84.6754,2066.77
1,3.29219e-07,1.96491e-06,0.000996238,21.6437,12.9519,16.2154,17.3813,14.6026,4.75656,0.202716,0.835577,2.41671,0.358915,1.61,2e-05,1.45,0.5,0.4,0.0032,1e-05,1,3.17,0.115,0.3,0.9,0.115,1,0.0872,2,5,5,5,5,5,42.8638,44.1783,44.1814,40.8595,16.7288,51.7849,14.9425,162.135,34.8727,109.612,51.5508,38.833,81.539,65.0012,489.468,8.97894,27.1446,17.0071,72.9698,135.113,55.1533,49.0919,11.1127,54.179,238.792,1150.26,343.44,5.75139,125.562,283.379,34.7898,1679.09,256.604,86.6157,41.9685,22.01,194.915,30.2436,1.88639,347.5,58.4473,72.6412,197.935,1059.16,20.3287,193.761,9.79352,544.893,183.417,110.314,88.54,32.8569,45.1493,32.3658,264.234,23.4112,22.8226,46.3092,253.001,523.373,837.078,303.029,7.45163,18.5424,13.8352,76.7632,382.176,68.614,31.976,23.8781,150.401,42.2342,501.882,13.1897,49.8526,80.5726,75.6823,45.7186,1895.5,4.38559,17.5832,7.03166,1.38174,2.65414,3.14885,1.51694,0.503249,0.758986,0.0541381,0.320393,1.88571,0.920341,0.547458,0.0495296,0.928845,55.2556,0.747565,1.17211,7.02701,5.22662,2.32501,12.1641,4.33694,0.749893,0.103716,1.17102,1.89415,9.20841,12.2455,0.237682,24.7286,128.486,14.8458,0.621502,1.95233,31.076,24.4517,1821.25,871.972,82.5321,284.904,10.093,18.44,182.976,5.5546,47.2912,549.907,37.8284,19.5529,69.9226,239.658,1736.42,2318.36,506.574,882.043,121.334,155.128,224.097,294.841,9.07299,330.357,786.634,1655.63,1303.84,392.344,117.607,255.01,1052.09,236.563,272.606,4476.44,956.133,634.627,7.46705,2.84298,0.797403,0.617479,0.185742,1.30472,38.807,6.92944,0.870727,5.58451,5.54599,2.93655,0.466664,2.40936,2.43473,0.105666,1.22331,1.62332,17.6424,0.651843,0.876257,3.0141,8.52518,0.273592,2.98507,7.86149,1.07029,0.107042,1.94962,13.6734,6.60362,26.0638,6.05494,14.9735,0.0678965,0.516958,6.44644,138.712,2.37575,64.8765,13.8034,2.96069,10.5849,1.95618,303.04,3.55511,26.661,6.73204,9.70229,57.3459,17.7392,103.94,8.76634,17.8644,2.35332,12.2157,111.792,46.3199,42.0661,13.4369,2.85426,23.0776,8.61493,18.2352,2.06941,55.3219,126.695,63.9076,16.7615,2.50588,22.6907,8.27,9.79128,111.876,183.347,270.707,6.20992,222.44,9.46357,94.8468,2.4378,4.72757,24.934,239.681,47.3626,5.3667,125.694,580.353,8.55668,152.14,34.1721,3.17192,560.589,115.016,142.486,186.178,175.561,167.245,17.8033,64.5042,52.2585,53.0141,104.85,360.427,44.549,3.45086,4991.61,9.92633,63.7744,1204.88,64.2536,2179.94,123.562,9.5959,317.038,15.6805,58.9374,2257.82,314.812,162.825,65.2153,479.44,29.0825,484.184,121.628,35.2879,387.232,563.179,73.8976,31.8406,203.692,6087.57,706.187,170.085,7249.13,92.5836,106.375,701.635,818.694,162.536,34.2111,86.9911,166.195,1465.68,1035.97,25.0871,242.689,71.9091
2,1.82691e-06,0.000150379,9.64132e-05,22.7999,11.7862,15.7715,19.1406,14.4872,5.52899,0.160361,1.13241,2.04112,0.487552,1.61,2e-05,1.45,0.5,0.4,0.0032,1e-05,1,3.17,0.115,0.3,0.9,0.115,1,0.0872,2,5,5,5,5,5,31.6373,96.6707,11.4901,20.0558,42.0597,549.265,284.465,14.2979,4.88289,105.701,28.1056,59.2733,106.4,131.223,32.9155,28.2641,417.39,44.4758,1070.08,266.439,65.588,298.761,473.891,6.69342,14.3943,1648.3,22.9836,72.6086,229.82,51.6093,10.7164,149.125,77.9301,405.939,402.181,97.8459,1318.71,68.418,45.0008,11.9411,269.25,23.4165,33.02,1274.78,128.303,679.237,349.245,381.83,234.667,346.051,99.8502,184.23,107.839,41.7942,42.2187,190.196,15.865,25.1093,8.00714,231.774,43.2324,264.141,96.3981,238.667,20.7948,6.53878,251.395,66.772,390.211,44.2968,8.49963,2452.31,21.0539,11.2504,4.81146,13.2039,11.8778,176.579,9.46385,4.95625,1.10104,10.9425,0.641693,4.40633,2.49717,1.20597,0.0797832,0.219219,21.2078,3.96701,2.69904,26.8398,3.1337,21.4538,5.22676,158.371,39.2982,0.348695,14.5531,9.85954,3.07165,0.234985,2.38615,4.01041,25.9826,1.10437,1.43424,1.23042,70.2856,7.78235,2.2845,1.84736,32.2727,2.20928,66.6322,14.058,249.976,228.644,595.735,47.4381,103.078,75.4918,150.274,103.3,56.2628,1694.48,127.784,288.51,520.959,2027.13,343.282,9.36838,35.9833,185.543,29.4395,17429.1,107.524,1180.42,38.8606,563.784,1608.48,182.307,349.502,15.5472,115.174,42.662,49.222,379.215,254.332,1752.59,68.8012,1162.32,162.738,7.73222,7.06469,1.04798,9.96352,4.70839,0.646504,3.18962,0.230164,0.884015,4.66243,3.58308,0.579286,2.76023,2.87539,0.734481,2.5195,4.99428,0.82221,1.2239,2.53978,4.51034,1.41053,0.891017,2.26286,1.64513,0.74847,1.09977,3.86302,4.50261,2.16709,5.43163,1.22522,3.0104,41.6558,0.168657,1.06467,1.94997,275.256,3.27953,9.84934,12.2811,42.0043,3.425,62.7596,21.8609,1.19068,1.77721,9.67696,1.95685,48.0834,208.549,1.16011,25.0424,9.39216,6.14913,8.39462,37.5402,59.6871,0.180367,11.3581,27.564,40.1914,71.0302,41.8494,33.2383,35.2322,23.061,176.953,42.6442,0.232645,32.4711,576.368,25.9103,7.70984,73.5259,16.8306,103.457,606.043,49.684,23.2984,277.332,368.189,195.173,12.3988,37.3203,17.4648,179.508,730.059,11.2157,462.285,864.524,205.838,65.5995,3.85633,5.61929,48.7191,55.2451,78.866,53.195,216.121,130.125,345.445,140.027,1452.71,294.09,161.065,20.977,126.856,63.2991,113.622,9.62231,28.0991,36.8117,116.998,1180.9,16.5233,154.283,1131.44,412.276,33.2653,198.837,435.944,86.0669,1251.48,32.8062,382.396,32.3612,393.842,426.427,693.584,1022.84,31.4693,1061.78,4.12333,7003.02,48.3583,17.773,108.432,51.646,221.933,53.6228,349.271,17.7671,10.5018,230.409,86.2544,48.7617,312.562
4,4.39148e-08,6.78281e-05,9.63302e-05,25.9702,12.3178,15.9492,18.25,14.6822,6.27051,0.131601,1.12319,1.63368,0.383559,1.61,2e-05,1.45,0.5,0.4,0.0032,1e-05,1,3.17,0.115,0.3,0.9,0.115,1,0.0872,2,5,5,5,5,5,39.6303,9.23088,15.3632,57.7517,6.7945,21.8482,180.533,26.4535,380.659,276.978,11.2354,103.358,42.9584,6.41318,24.0913,176.112,58.4774,108.698,616.47,71.2781,68.7565,170.812,30.1323,51.6939,4.02778,300.694,361.43,8.47866,214.837,397.35,117.92,60.221,50.1679,10.8357,145.521,15.5062,136.314,23.0254,327.122,8.52394,54.7223,19.312,26.6348,31.4424,143.73,25.8562,18.9285,2978.94,371.958,2.23257,123.09,10.478,174.872,73.3369,22.9378,51.8882,207.821,46.3183,61.4657,30.5074,519.182,41.4607,5.42771,174.284,67.8758,336.157,1022.83,271.266,234.282,134.018,29.2327,9.07275,230.439,189.382,70.0406,19.3954,178.973,1307.63,30.3372,14.188,1.01282,2.82304,13.4675,1.02874,5.34717,1.47801,4.02719,0.603459,50.1206,5.7561,2.66657,9.85794,5.50369,0.0999761,2.3776,8.865,18.0994,1.47816,7.41472,0.21687,50.8759,0.272381,17.1701,1.4112,9.17265,0.550984,3.27571,8.04,1.18625,7.81738,10.4781,38.5273,9.30273,183.607,2.10541,8.58454,2767.82,143.088,56.866,2703.66,33.0585,39.3745,47.4645,147.327,120.863,870.765,3.12,39.4663,15.3566,75.2777,2308.09,472.927,235.793,2882.36,626.658,257.902,28.48,75.5322,72.0744,1253.67,51.3951,2810.92,5448.32,55.2757,45.3427,1119.64,59.8811,36.9806,860.77,21.1956,8120.52,2722.24,12853,0.817901,1.89792,5.08507,2.72437,1.79528,0.0269016,7.46521,1.24648,0.245336,7.7305,2.52111,5.1165,0.497918,0.20024,1.07318,5.32073,1.68724,0.326538,4.21039,7.77077,3.10214,3.32797,12.0573,12.2382,4.01486,3.79621,2.05015,11.3955,0.509232,1.90482,12.0699,4.18767,1.29403,0.0862523,2.15744,4.12614,2.81184,22.1927,24.2163,11.792,35.1241,13.5597,13.2905,42.862,10.735,8.95782,6.49554,26.5543,39.5893,0.405521,8.21508,45.0456,7.30911,118.752,19.9443,3.48941,3.76561,450.24,30.1864,45.7941,8.42784,7.36691,10.8565,31.042,2.57553,4.03143,13.5882,1520.56,1.62541,4.40271,72.3501,17.1314,6.10607,4.29081,961.41,56.0144,380.899,1496.08,62.0898,438.473,6.74854,87.0264,18.8936,10.6651,15.6183,63.8454,76.4,40.2329,36.8318,527.617,48.5025,98.8444,12.1671,12.2778,867.307,182.715,71.1022,131.16,185.756,136.994,52.4291,528.037,14.4886,26.1785,152.215,19.5529,3009.21,393.034,123.186,508.818,4.79966,3706.11,69.0696,69.3085,41.5638,40.3029,44.7467,1918.28,766.827,40.4599,153.287,239.723,659.759,388.877,21.2546,284.635,4.89979,482.113,417.93,1563.34,1089.48,130.609,210.043,1205.56,1517.42,45.1815,68.2483,81.5054,1390.92,195.117,49.6008,101.108,138.176,1310.06,243.827,394.561,64.3417,981.358
5,0.000330546,0.00625386,0.000517763,22.5763,12.3309,15.783,18.088,14.5624,5.68219,0.242286,1.1807,2.06147,0.369038,1.61,2e-05,1.45,0.5,0.4,0.0032,1e-05,1,3.17,0.115,0.3,0.9,0.115,1,0.0872,2,5,5,5,5,5,31.2184,100,27.7816,80.0372,24.9901,3.4069,1.04,11.5632,467.369,418.661,11.169,29.784,1227.17,38.9459,120.366,149.552,1225.92,161.659,254.075,15.9375,4.78349,254.076,1350.41,43.6078,6.32693,245.07,165.238,234.635,288.464,114.46,254.613,39.5083,319.987,450.114,54.4078,188.979,12.7025,1276.3,42.1567,356.514,185.606,617.551,383.912,100.611,36.8444,429.634,61.2189,122.309,1270.46,10.6508,203.028,197.391,23.4874,357.303,220.872,184.465,19.6289,31.5316,344.042,103.134,352.702,40.0844,139.567,1098.62,22.7115,58.6471,51.4104,237.011,148.555,193.918,26.1483,824.254,966.789,69.5579,53.9084,428.028,104.202,61.7599,2436.08,7.01668,4.67237,4.8477,0.597073,0.83574,0.19352,0.546519,0.744697,31.0072,0.126948,2.3965,0.845395,3.82526,11.8852,0.644263,4.73273,400,58.9188,1.74852,2.73663,2.71118,11.0298,23.2164,8.90655,1.89405,3.41831,20.9915,4.35947,11.6017,3.2854,2.24923,0.709164,29.703,8.807,0.561034,3.33281,0.509129,142.194,102.423,192.062,394.366,81.0702,14.1584,23.7364,4653.48,171.858,881.293,10.5558,123.731,128.926,3475.15,132.111,1543.85,1547.62,1968.28,16.4418,4471.12,74.3305,1376.99,126.992,662.152,2434.31,1091.25,87.2181,29.4371,314.348,1013.05,277.55,1337.44,66.4545,43.7067,97.5227,385.342,3692.08,2.06724,11.2557,15.1877,0.430164,1.02188,1.65159,0.542443,1.60258,0.348016,0.263216,0.778622,3.15421,0.854809,1.25075,4.91465,33.8321,0.464498,8.96195,0.0805734,13.2694,0.255103,0.283217,0.368119,3.97936,1.64917,67.2746,9.23896,0.203243,2.2887,8.94066,19.2763,4.754,0.254569,12.9233,0.165836,1.38258,2.92683,7.40608,2.3369,205.728,23.5076,205.748,18.1081,13.1176,241.509,0.589148,14.8188,3.24327,30.5256,2.7913,7.92092,90.0099,82.2679,29.5648,10.8519,2.37352,14.9564,7.49908,2.64757,19.8607,20.1866,25.4089,41.6825,10.966,14.6975,18.137,164.452,12.5618,31.8112,19.7223,193.152,8.89158,9.60157,18.0116,2.3595,3.67854,162.345,229.57,11.5003,36.1302,14.6988,46.2173,22.4853,41.7643,123.387,741.429,536.888,609.289,8.92841,62.8851,6.53788,4.84257,62.1237,35.8362,607.789,34.5864,65.3989,17.8059,317.957,121.724,273.272,304.541,318.43,454.612,68.7161,60.9333,92.1162,26.3828,18.1695,195.138,76.371,94.8117,2203.08,98.7821,28.3174,412.433,87.2263,811.394,24000,28.32,18.2823,80.4085,43.4151,134.653,51.3428,52.2424,37.9221,178.765,740.041,14.4938,223.629,230.728,1108.19,110.277,2040.64,142.71,155.771,90.9546,524.96,35.7914,766.055,31.2597,80.7326,99.3105,235.224,96.2233,41.06,340.676
7,1.46947e-06,5.01468e-06,0.000472978,24.5461,11.6551,15.5977,18.5724,14.8836,6.09091,0.180543,1.15528,2.26763,0.372736,1.61,2e-05,1.45,0.5,0.4,0.0032,1e-05,1,3.17,0.115,0.3,0.9,0.115,1,0.0872,2,5,5,5,5,5,14.3013,23.6295,44.5516,40.0571,98.1894,75.545,47.1382,76.9318,142.078,112.074,9.21384,251.628,17.1902,6.33856,26.5171,493.77,743.193,516.825,155.785,197.408,2.12236,527.336,198.2,11.3168,6.45889,658.76,8546.97,77.3021,190.965,2.26438,71.9043,67.7784,995.131,21.9273,49.6708,1.55652,140.545,103.767,91.6994,25.4568,97.6111,6.7674,196.416,8.42565,1131.73,1266.64,392.624,30.9153,13.3435,339.694,55.359,10.7846,290.272,921.125,52.4556,533.623,161.316,51.1406,57.7372,364.638,3972.58,173.951,122.447,38.5627,274.509,7.53057,914.873,27.1543,217.405,236.31,391.879,73.7593,439.034,21.0947,778.514,19.3011,51.5976,126.289,6.51864,0.346292,2.72768,12.6565,1.05657,1.92119,1.21652,2.49789,2.71299,3.38562,0.257228,3.19268,12.65,2.53339,10.1477,1.52593,3.11235,40.1703,7.4557,0.138135,2.01473,73.8687,1.18082,0.275131,3.65539,1.73588,2.82975,0.817565,8.01067,41.6949,7.72448,1.8059,30.076,0.752486,85.9784,4.89142,2.80986,3.52683,236.352,229.495,62.5992,30.1793,224.423,41.9084,39.7449,1823.71,10.0372,791.447,77.8248,10.6501,63.7216,4135.08,119.672,2773.25,2392.2,905.948,2476.82,1480.08,37.9785,319.783,51.5796,172.069,25.0388,38.7815,2330.83,190.763,119.271,135.476,127.644,6638.7,1840.72,839.434,9220.04,556.904,153.07,3.68156,43.9573,0.618013,3.46438,1.50659,0.543917,13.0772,0.544214,0.935016,2.81452,3.11982,1.17504,1.2874,0.806537,0.519584,11.5967,2.20769,0.65236,0.641659,0.161462,21.3668,14.516,1.2344,0.498379,1.37804,131.634,1.06763,0.0985037,11.8694,22.811,0.517155,0.848179,7.5645,2.37377,0.093846,22.0865,8.23768,66.4067,4.31785,42.8656,0.518287,0.713639,126.591,3.45759,25.4278,0.795982,4.92151,4.66851,59.8395,2.03629,14.4609,68.9723,0.518127,75.9223,6.48348,6.27058,22.4303,30.9658,23.1325,2.73236,25.4756,1.78516,8.97667,39.2702,139.423,23.626,11.1122,55.7088,2.52549,3.02531,125.667,4.54285,7.54131,12.5547,14.1704,27.9122,1.9501,457.143,223.179,32.9995,23.5124,198.212,4.7026,39.9573,44.1075,86.4268,231.359,194.516,4.65043,160.442,11.145,1.6748,1484.21,556.69,6.85257,233.673,51.0038,15.8799,5.04774,350.171,130.202,582.095,6.36022,724.102,515.36,177.626,541.41,7.03195,5.75944,34.6392,422.1,237.777,1260.9,71.5648,27.6517,323.389,443.623,1717.1,24.3556,8.44972,647.015,38.9891,36.7239,95.2844,132.082,307.709,187.141,10.0942,68.9854,40.2673,143.459,2188.4,4922.59,559.238,3299.48,282.476,5.61745,18.5187,62.5111,54.1685,96.9239,15.3409,173.034,14723.3,113.244,343.285,9.69888,390.777
8,4.22858e-09,1.99515e-08,0.000128281,24.1399,12.6614,15.8369,17.3816,14.7087,4.48821,0.247083,1.11295,2.07137,0.46794,1.61,2e-05,1.45,0.5,0.4,0.0032,1e-05,1,3.17,0.115,0.3,0.9,0.115,1,0.0872,2,5,5,5,5,5,39.8834,97.9234,30.8829,29.9944,59.1354,3.27755,209.257,74.7377,197.297,613.896,29.2992,109.189,51.9548,2.90078,8.731,200.15,35.8728,94.5874,123.123,618.043,270.79,1615.47,907.063,144.8,8.03367,205.848,85.3776,71.894,446.865,1.92839,167.076,43.5571,63.2031,38.0761,40.8915,180.947,2292.46,260.565,3.34486,259.646,104.811,233.904,68.0949,220.137,3.3562,19.6792,725.146,301.946,484.275,79.483,251.753,3.8792,737.345,540.012,7.5018,1.88777,1.6,10.0218,1214.79,273.1,1245.14,55.4294,1576.75,73.2449,296.946,448.536,11.2624,58.141,94.9944,173.89,27.3112,3.03728,67.944,3151.1,224.915,307.041,155.364,500.595,123.427,96.2717,11.7489,2.29364,0.33635,156.07,1.21297,0.113554,0.667564,25.7153,4.08599,0.519734,4.52697,14.378,156.596,5.29217,1.11453,6.01987,0.218181,28.888,1.32612,0.144253,6.55859,1.00283,3.57448,0.236513,92.7481,39.2895,0.873019,78.1542,12.7625,3.25582,19.7271,11.7959,0.442679,9.07221,4.7263,1.17479,467.997,111.484,995.919,1190.42,255.217,20.5588,30.8039,3235.95,48.8018,484.175,198.768,75.5147,622.616,1086.8,10.6396,636.703,2642.04,1349.32,96.1328,102.741,38.6891,1280.15,758.984,248.069,510.743,594.705,2618.46,212.444,6.74339,194.349,38.241,117.351,817.071,87.4578,362.026,149.117,457.23,34.1327,0.231235,1.31523,4.13209,3.95316,0.927445,7.47133,0.0770721,0.246628,0.0839024,11.5388,2.75572,8.48967,1.51644,1.87963,22.2464,0.393269,0.699665,2.74351,1.85579,1.9694,1.12174,2.0578,10.4174,8.67189,143.632,0.162929,0.900126,32.9456,83.5994,10.6108,0.321267,8.2578,1.51143,4.38829,0.701262,0.108716,13.4965,3.59603,146.778,23.057,0.832891,63.178,0.926327,6.38112,0.16,2.39767,7.80727,172.044,11.5078,11.0936,4.86509,184.906,89.3729,0.343006,25.7624,0.852136,32.4114,3.75954,12.4801,33.2391,116.602,233.076,1.00053,11.7834,320.249,157.145,252.79,91.355,4.16114,14.9014,13.4475,7.71635,38.7017,318.031,64.9657,103.104,79.5012,133.794,483.963,17.7801,36.4899,1.76178,49.3809,2.04372,169.223,687.545,108.034,17.5088,84.6873,32.6651,2.92291,1828.69,16.9261,147.925,74.6254,14.6695,3.07145,107.706,139.056,506.787,1281.33,96.138,907.475,514.341,305.849,1807.51,52.3334,32.0031,11.4382,19.8751,67.2793,2291.69,183.324,16.9936,420.62,46.6898,2078.17,855.081,190.349,185.445,78.8497,965.242,483.075,7.46495,741.877,143.113,17.5469,641.057,208.344,2444.23,980.673,301.563,2014.99,2533.59,13.7889,75.9791,25.9083,1059.63,4467.44,3.70317,18.1723,50.8351,264.776,10.5774,185.334,14.7437,482.663
